,lp__,overall_mean,yearly_trend,theta,mu_v,theta_v,sigma_v,mu_jump,sigma_jump,day_coef_raw.1,day_coef_raw.2,day_coef_raw.3,day_coef_raw.4,day_coef_raw.5,day_coef_raw.6,hour_coef_raw.1,hour_coef_raw.2,hour_coef_raw.3,hour_coef_raw.4,hour_coef_raw.5,hour_coef_raw.6,hour_coef_raw.7,hour_coef_raw.8,hour_coef_raw.9,hour_coef_raw.10,hour_coef_raw.11,hour_coef_raw.12,hour_coef_raw.13,hour_coef_raw.14,hour_coef_raw.15,hour_coef_raw.16,hour_coef_raw.17,hour_coef_raw.18,hour_coef_raw.19,hour_coef_raw.20,hour_coef_raw.21,hour_coef_raw.22,hour_coef_raw.23,fourier_coef.1.1,fourier_coef.1.2,fourier_coef.1.3,fourier_coef.2.1,fourier_coef.2.2,fourier_coef.2.3
10,-75089.47553488909,49.555401246656544,-14.147426686708348,0.12562101400614836,1.4023687675463128,0.28059728829337566,0.643056775172627,1.0260592259723529,1.3253904336140767,0.0025639637050669296,0.2433814359452183,-0.047008350413261,-0.09575915850636475,-0.8356567398966955,-1.2610857198483267,-1.3606146906777863,-3.0615564406782427,-3.8049577250955564,-2.827764064608661,1.1514120473889562,4.811523904119791,6.910569780799922,7.5417843600661,6.408020406737299,4.4352404319262355,3.0833260158741544,1.2059284307096347,-0.22345389109066707,-0.016924535996112045,3.35731049470927,9.363651720371115,14.468104412606166,13.444300818492353,10.534819295107331,7.0674865402060005,3.5731003257990452,3.266419859466027,0.6019337782275523,1.7768291067757653,-1.3868904213932025,-0.015214561209390857,3.869282693406964,-2.3119504083009,-1.5320731428264904
11,-75444.69769372306,49.74489590804078,-14.006178115947034,0.13213859719870732,1.4513835325684443,0.2581925697109635,0.6063976339666848,0.5211070351529753,1.4989953646576675,0.4783650163649489,1.2146262029440587,0.9906649367657318,0.7453929824783564,-0.3000133659674851,-1.0368752835094435,-1.2060257790159403,-2.917642125721663,-3.6408523662354164,-2.6666678713317147,1.2277737675869131,4.946666619960252,6.900173528827632,7.501783689542766,6.383177971003759,4.548852988745168,2.9955537236579977,1.0755599170182866,-0.3108819036875349,-0.2532997211965722,3.0836163611342293,9.075567012402482,14.486753364858219,13.403422368683225,10.503728843028073,7.189803178447367,3.429984311267276,3.093076440909666,0.49957320750659484,1.1576418357809337,-1.3882643621402675,0.4111742107829813,4.141404507436209,-1.6154198598509313,-2.123448271524403
12,-75053.37696439271,49.72554478789269,-14.211591619079613,0.1315298494499943,1.4813416765482312,0.24658907880060593,0.633326675087142,0.7569077551175863,1.683629424397904,0.4799682583982805,0.9711581620790479,0.8574494314761294,0.4853670145899381,-0.6003045588644441,-0.7112967911254753,-1.2904355350161953,-2.8399779925691733,-3.3342960677676534,-2.079315328615193,1.7806402323808768,5.08445152853467,7.16912209857542,7.6398581271090364,6.347134730067123,4.707342043758537,3.1736910408723875,1.2317942495245482,-0.25725216106753174,-0.12010094845326169,3.251787910761677,8.97654681429052,14.056381965101195,13.367438269983651,10.848653633122996,7.363529566847951,3.7395061143212294,3.4709367604455785,0.7918679631888094,2.0138822670619443,-1.6632191771256302,0.25373500409241795,4.501478959373887,-2.2259697227681414,-1.770472065544244
13,-75086.5144413096,49.16006921956338,-13.39457986281906,0.12522358252533988,1.4123957708666828,0.2897780294404226,0.6675195719362277,0.6254601820373367,1.7391809560169733,0.33675606034108974,0.5772494321090467,0.5647905382157772,0.3250658431094702,-1.0648895604452517,-1.1502135795220998,-1.2884550962488268,-3.033912516828916,-3.6239341786130037,-2.6840665887304085,1.3992202715047728,4.714796933503405,6.707838069375076,7.483821051568731,6.483260331350452,4.507913989524413,3.04207882121433,1.2250962239380174,-0.12712473654888362,-0.1522121270448924,3.045079281747228,9.046563684387094,14.292608183969605,13.292588997687117,10.719763173491424,7.311828455613457,3.5470849705293874,3.316555227071055,0.7160549145268992,1.451620051966861,-1.8760187740054202,-0.07814731064460108,4.330136625798285,-1.7357978679980395,-1.7827031993323421
14,-75289.49041765506,50.50225566235654,-14.458810685814619,0.13117823127934303,1.4385468701150268,0.25658485069970904,0.6170080653578117,0.6975587529965255,1.4662503215792746,0.46570467243704017,0.7008950197775266,0.47427365751181355,0.03167916100694278,-0.9960319475823203,-1.2162505295344082,-1.3216376837112254,-3.0750250349287844,-3.73575309776568,-2.6495062944150076,1.2110482654729442,4.90229249734976,6.667310412284666,7.198131767398889,6.12657702397869,4.225557722978785,2.7074318230481906,1.0338891550555225,-0.06812087536471506,-0.13257237691709675,3.253306542731151,9.104458780027805,14.47731199946597,13.4396690589362,10.604799329253053,6.911291251860503,3.1438388681158487,3.2492346153976905,0.6012168660103646,1.6197788637335178,-1.6342352157402376,0.1397684612036587,4.1369288185657025,-2.289866075484232,-2.1685060415643966
15,-75093.78520968428,49.572485494574046,-13.339134850099827,0.12801072511049028,1.391141817661232,0.27704821637578586,0.6442531173624353,0.8876739348189112,1.5927091136582334,0.11003036789714882,0.7477692968038748,-0.012474820703099996,-0.07110968088207817,-1.3747028223272644,-1.1437213439327316,-1.3064734092447068,-2.93199200445742,-3.6907919333549497,-2.59386091178784,1.415835132589337,4.929975823544691,7.0294281702128165,7.4290129340190365,6.222777846132249,4.358543475839629,2.8326688235703905,1.0614296146641935,-0.4014316284881803,-0.2422633987922981,3.187086945445663,8.9821645524032,14.07056779387269,13.269954264901994,10.291471234922888,6.921722806120722,3.2689223049680507,3.016683023540881,0.4572107363444956,1.8752692557924198,-1.21648731847068,0.07943710420456987,4.513681585370238,-1.6897031797581306,-1.6754821204622854
16,-75308.66976788646,49.46966501132751,-13.8119063465466,0.12912045702594502,1.4232283096213247,0.27094293538387304,0.6258059470111947,0.9589099452375536,1.341973479061934,0.157635950525708,0.5292864691232395,0.335155752825891,0.4602398935692422,-0.9680615620923406,-1.1241530381680191,-1.2541097778926245,-2.8563367561995427,-3.594409812435136,-2.435007406011849,1.3927223110821407,4.998391950577695,6.845657663740975,7.416293528118025,6.181821347809404,4.344587839229366,3.0540127810546753,1.3517460505456407,0.010460955721018614,0.08309566064785598,3.552799563864391,9.54981392687621,14.49236952728214,13.59353069022186,10.858459903615202,7.269319691243993,3.716467153005399,3.248748145262329,0.6731323741883071,1.3684824798336686,-0.7584098432007956,-0.10018252422832166,4.133202443873304,-1.6972708204457823,-1.6445975939834636
17,-75191.35154412908,48.751513221737646,-13.640903953655487,0.13012147359445933,1.41707480147688,0.29551723833200694,0.6655870928971854,0.967215809494977,1.6139819986179837,0.3039646163580281,0.4728269697878784,0.4875894989957119,0.5583578029171328,-0.6681654218363823,-0.7354570241786638,-1.1171550927991516,-2.5478464425766725,-3.1787299397707773,-2.1018989754247137,1.947484176348149,5.123947343184624,7.574675511140225,8.128540582129109,6.807693001642849,5.176308459339998,3.634329425789749,1.6186893244208744,0.1334189386471636,0.3268594404392019,3.5838190940552126,9.202775867082948,14.223710236439034,13.334094294084249,10.365598560178887,7.008268402775687,3.6834150772577274,3.0190949840074497,0.7210186967613706,1.929742621379231,-1.7434978709710476,0.20946672016174597,4.633950779170437,-1.7527115362712213,-1.2928355272320662
18,-75101.05316597782,49.490334104403615,-14.144924399167843,0.1329771056435421,1.460529956435463,0.2534443308439963,0.6155089343503968,1.0856857474861383,1.3110766102030835,0.40691580754663703,0.7505666133507605,0.7783974647768221,-0.012681956737643212,-0.8386642927056344,-0.9183402668039534,-1.360804700838659,-3.1070344506401697,-3.6996995003711675,-2.4716513062804117,1.6204597301976587,5.036939282446431,7.101455784531797,7.683673740687537,6.5171465836654505,4.912473718660625,3.463271449994595,1.4721916271159814,0.17337963410097826,0.05698792853828435,3.5024539119832254,9.192215279445271,14.202835741626105,13.280568446462908,10.585068418309326,6.9937740459890465,3.2636733021670135,3.052430741310466,0.5092623316649886,1.7244440761828217,-1.5918896874079733,-0.06698900244600395,4.253108205936516,-2.420074644404596,-1.3832184034553328
19,-75347.17396620604,49.56086014792959,-13.903188341863745,0.13306560641472717,1.4006716251422806,0.30969433929571233,0.6701977843003664,0.9167520358482995,1.4095107212123432,0.08732240977989772,0.5993784088123485,0.453217912489022,0.5855749909139746,-0.42192294702063665,-1.1768769722071313,-1.3771666885981104,-3.0620834112783295,-3.801786907670887,-2.5070428977760066,1.670755347051955,5.077629225377306,7.043881409438546,7.6764799879657275,6.4035800338335935,4.652467797680209,3.1043224596669923,1.2629890707417764,-0.13396333617253794,-0.024078633049115852,3.276340601796059,9.118437845439598,14.033053593157982,13.001303552897626,10.329014261089059,7.123510503882774,3.349688673555857,3.040605493158607,0.541308430961693,1.4606880585559547,-1.6196606414638965,0.5021193610875739,4.43755840927748,-2.4388682408457902,-1.3994152668681763
20,-75341.86746533011,48.06174286852551,-12.931866018190876,0.1355763658892777,1.4351228512863514,0.2731974269567644,0.6316189503444435,1.4723554466468152,1.2688393087402412,-0.007383860985465359,0.3684300731072578,0.2796501138875347,0.27019539959319366,-0.6575775436241389,-1.0433914804611566,-1.1437000331689122,-2.8431694557851928,-3.4807360028461605,-2.3227507955143434,1.8914108571618553,5.126568577670518,7.441287352864122,7.689589182690101,6.444588320314308,4.77151157894418,3.4488268778389553,1.484555736108117,0.22879054134211604,0.1341034353850893,3.4981921490316488,9.32096973547581,14.43661172018031,13.608261533566052,10.708815872798072,7.263627185050092,3.670078873514558,3.138372863206304,0.44537087565605077,1.840954848913813,-1.038935103530029,0.0669922900708018,4.426760708547882,-2.318646523548467,-1.5743136573683443
21,-75001.57102294882,49.86306935885521,-13.80109380164269,0.13147297632797542,1.4063417348149068,0.28464202507272024,0.6545129121829117,0.31987271295845565,1.3754969220378317,0.579542760334232,1.1328979296159831,0.6107010880788154,0.417738441961877,-1.0144612575917793,-0.7060853589769643,-1.3191498645619009,-2.915125056052373,-3.547299716965026,-2.4476176666571363,1.7134163115732979,5.182547898869424,7.107364930307406,7.733319596026783,6.493690802349146,4.490885640206577,3.15569167030127,1.4868431176777641,0.11765276157969298,0.28327519496991416,3.6757111500240893,9.610556157236168,14.605352916015073,13.689802380034648,10.616370605192634,7.289723132949064,3.5976355407137808,3.388854437568928,0.7616499689019057,1.748222903387543,-1.2592596650581604,-0.08257348429202259,4.705030580456764,-1.7856497635934612,-1.6394511624813723
