draws,lp__,overall_mean,yearly_trend,theta,sigma_v,theta_v,mu_v,day_coef_raw.1,day_coef_raw.2,day_coef_raw.3,day_coef_raw.4,day_coef_raw.5,day_coef_raw.6,hour_coef_raw.1,hour_coef_raw.2,hour_coef_raw.3,hour_coef_raw.4,hour_coef_raw.5,hour_coef_raw.6,hour_coef_raw.7,hour_coef_raw.8,hour_coef_raw.9,hour_coef_raw.10,hour_coef_raw.11,hour_coef_raw.12,hour_coef_raw.13,hour_coef_raw.14,hour_coef_raw.15,hour_coef_raw.16,hour_coef_raw.17,hour_coef_raw.18,hour_coef_raw.19,hour_coef_raw.20,hour_coef_raw.21,hour_coef_raw.22,hour_coef_raw.23,fourier_coef.1.1,fourier_coef.1.2,fourier_coef.1.3,fourier_coef.2.1,fourier_coef.2.2,fourier_coef.2.3
120,-55900.90181344211,49.86515898412447,-13.76829433714719,0.12512552757814063,0.5999863773003644,0.27781727240188864,1.3193358993387998,0.2088947692120413,0.8189609067979712,0.7866127662956086,0.6750987375566905,-0.8136632256062388,-1.2474486516264027,-1.2385437845651717,-2.9548534487371154,-3.4729627851255502,-2.2667677383400644,1.7278726121317325,5.406271097867606,7.087280424887443,7.6441512805877485,6.487381329321569,4.674545834784924,3.034622464135212,1.342764506645679,0.04890815256265513,0.1385726297752279,3.395581267306562,9.15367844185161,14.086530496536287,13.0807324011728,10.584484594945726,7.282145509051449,3.6177503504821393,3.219699853114787,0.7503154328662441,1.1297153133499322,-1.596113506197511,0.25177025476074744,3.5790735866493053,-1.8006983656835274,-1.546675120957275
121,-55687.30018843449,49.69993082601794,-13.336232269634138,0.11942618566422289,0.6101864969476237,0.2673135711805059,1.2944315389578747,0.13647262203343663,0.5965731580886837,0.3288655689035174,-0.07384122084826755,-1.0719308966155958,-1.2566774739830386,-1.3495658395403782,-3.066471174707966,-3.690861941734747,-2.4490162211310165,1.5959291496663803,5.036823901541191,6.685227103982407,7.18883032256141,6.084565501986061,4.39123383265437,2.9275579043195283,1.0567463140932236,-0.23808686192689293,-0.08634896394417714,3.4826055804297487,9.082421955746785,14.14408662166613,13.265171299059157,10.77747650744015,7.458569196436195,3.8869849449366773,3.4728757413432865,0.7006682663742874,1.6940010353044241,-2.1060953586185787,-0.058858206276117084,4.330848652272978,-1.9779726953722676,-1.7630031465424858
122,-55773.56923497949,48.821008503664864,-12.648898928115228,0.12197488832684197,0.6086776108506828,0.2847723885405437,1.3002721091297746,0.4092487551117823,0.6475310482416033,0.46092413698785434,0.3955029871581141,-0.8220523587895536,-1.1433757027878444,-1.4417213076554742,-3.064767420332409,-3.507504336073789,-2.3985387663160114,1.613837663171637,5.044206882278681,7.005452630029875,7.450769728472406,6.242293514720946,4.438261029013921,3.043252772618414,1.1527323445126347,-0.11551676724230146,-0.08111589766959984,3.1062516295454703,8.889164072295,13.986879142398603,13.237800564867184,10.257082465546931,7.02697021252566,3.3931751533718955,3.0206371241440766,0.44052604776271187,1.2272109833073093,-1.6532488395689022,0.04842784429340451,4.20011122661484,-2.350046982309605,-1.3751742600717811
123,-55797.19082684663,50.407000141996505,-13.895558811144557,0.1249344408568666,0.5997272011955619,0.2878530444978212,1.2945008909377569,0.38003247118289685,0.9377169628926049,0.7619686423806303,0.41386694643796945,-0.5156600966966018,-0.9339298678810831,-1.3153688466822744,-3.1040761954750367,-3.7131628687944134,-2.7990672372477277,1.238717317804123,4.787509258780505,6.829505526116994,7.5255344267060345,6.406352485198777,4.726598003077744,3.291526182664827,1.4243166626681925,0.0463934636516807,-0.011622519866320898,3.244587571729135,9.21146501742818,14.463096356270446,13.471680051966072,10.49023688827182,7.134153486762436,3.4016731086770355,3.1360726127490572,0.7179318342379127,1.9547743982297483,-0.5434358783041869,0.26612116329823854,4.694331415394018,-2.1744491474507126,-1.340644976716226
124,-55695.80946904551,50.910846692932516,-13.867495912798365,0.13351518231643142,0.6069273208430267,0.2622090212639397,1.3211179493487626,-0.07450290050952704,0.17545451262517955,0.17556397436288002,-0.2742723864272736,-1.55645107270814,-1.5611210806275584,-1.3452736622253196,-3.059408576658249,-3.8210340158374176,-2.7934782049824127,1.2841252386037478,4.752739889060246,6.725014285736681,7.361819094658906,6.153152142259495,4.392644389502222,3.088412290428733,1.342868609524863,0.07036943820784183,-0.01088769263410681,3.3314795263852606,9.158013530527963,14.293448995789914,13.368658722732981,10.615773357670934,7.202705814373769,3.404660802277323,3.0047375644177725,0.4983361834189943,1.8074582055545976,-1.3275677965167578,0.14795088034400378,4.536863925487766,-2.038995631465017,-1.5578596579455861
125,-55596.888213086575,50.5112092678356,-14.266809908562715,0.11786627496978154,0.6278578147616064,0.2886311504567588,1.319464893209524,0.06960324290178148,0.6324030977720935,0.28055827950264134,0.08304523985713215,-1.449616738994123,-1.2949877484179608,-1.1390709916313033,-2.6293234427082357,-3.2962491995780305,-2.493744260809146,1.5927588436500906,5.044045903198165,7.013012079496201,7.57680051470858,6.193966666546489,4.437066256630601,2.9174094761267773,1.1392040541020407,-0.1730908351566384,-0.26221258925096413,3.263350507275044,9.348800635667628,14.219639105216134,13.248240840801232,10.514337644001186,7.072608979748277,3.468438899424737,3.2033051427946693,0.6648500479187078,1.779801991314398,-1.6561743912265183,0.06940120585351081,4.323355217084044,-1.6897060857384971,-1.4923693000795588
126,-55865.37150754468,49.91184111759072,-13.479247226846311,0.12413095245552837,0.6193198088703193,0.304784868148736,1.3024868192690222,0.343035263603745,0.2955357336314012,0.009942670926553751,0.2734541959895684,-0.8327543321729606,-0.8971407468280636,-1.1741900501626654,-2.8975594563655864,-3.6555972300423507,-2.5929720638329954,1.493146411684361,5.007406734022756,7.111603029014817,7.603791754681584,6.378883748062711,4.596820159855797,3.108609314420771,1.2457567002996095,-0.01317008855175018,0.07458513599981886,3.441959494340814,9.32725153471709,14.368609904120625,13.19116706947995,10.419488814873745,6.930711764780806,3.4642139054108934,3.0235942142548335,0.5935025074209075,1.773471440702663,-1.7851033053735217,0.41796190513848536,4.491445175729213,-2.365838695297947,-2.1963809914647956
127,-55723.94849245508,50.3549694452299,-13.681867180825906,0.11544251852171188,0.5984647150170526,0.2636894718980098,1.2770796244978786,0.12701265886952867,0.0748266587827772,-0.04252375364374959,-0.3152248697125084,-1.286154871488931,-1.205615474953542,-1.3246775478434398,-2.951382227265081,-3.595395073858522,-2.5490264858998897,1.5375141935002505,4.934584058272394,6.840141434894291,7.359834999358054,6.059849104085264,4.250542716541282,2.799941936535276,1.0187199356145493,-0.1782198922019013,0.10613231802302092,3.547452534221424,9.393214522183271,14.41814330044523,13.48602513770305,10.617810698309253,7.03262703393067,3.397547031651727,2.9049197992957763,0.6460289599800416,1.3869460628311316,-1.812685501164223,0.0010870963539541117,4.779078164179627,-2.2318204093446568,-1.8971669450804078
128,-55722.25009115023,48.44979121630667,-12.566817988822516,0.13004152714938375,0.5900997752871917,0.25672181746874684,1.2769841506597766,0.6545016036328526,0.8948017010863599,0.3616878932391478,0.21056722297481817,-0.49337976194966804,-0.567001243453334,-1.4780542636453637,-3.2950528617989727,-3.701945885820546,-2.42999560698324,1.6754016182995197,5.077233731343737,6.937109168017827,7.357234525378731,6.325516697554174,4.744319466447186,3.121734969492505,1.3215038898896494,0.12055410292379447,0.19769233989712415,3.4297659507589486,9.304481904548357,14.345944853643763,13.239621850263793,10.337361302883519,6.9801448548398675,3.264326664196835,3.0279873966184576,0.6484935812227783,1.3544751614443293,-1.2131959543267479,0.06790676390699249,4.290337720444901,-1.9077803561393871,-1.7730829940732842
129,-55736.32937987622,50.138886112136156,-13.339475480843344,0.11561782167670798,0.6230339004988535,0.2857605411391753,1.2972490660150253,-0.01684877796262412,0.33202248716240096,0.4151932376755329,-0.2716467213695092,-1.2974735103262434,-1.3763071172829797,-1.3224306637533807,-2.956959437070873,-3.5775771172121322,-2.5184897802849497,1.5345652575057915,5.040326946107111,6.909876608299197,7.471301001535317,6.253022172013794,4.468871934888218,2.7902804704852726,1.1451844069160926,-0.18009347469808812,-0.12038946342669035,3.36560041375705,9.266367283264362,14.308883015705984,13.52066123668411,10.5926009036548,7.234830532889782,3.5901552199567344,3.1330697835478096,0.5819732856887646,1.0463917810319812,-1.7082167447035712,-0.29331135690310695,4.5765607533270884,-2.069386942105903,-1.523829114429037
130,-55776.66965207998,49.86165742859692,-13.139791482870244,0.12673241723817738,0.6064360682783083,0.266091976811976,1.3082794013645775,0.05037686188198445,0.2364178317324865,0.3755862745246314,0.08829418417696469,-0.7260431585784274,-0.8819291687302898,-1.295521624722385,-3.046360445450816,-3.5465836243378615,-2.3502925138560204,1.7907224789394343,5.293203578119232,7.188103126690048,7.838574300655758,6.707760454949337,4.9745328754827165,3.6087301063354893,1.6915985668765554,0.41519551292369183,0.32216794632991463,3.432716224347714,9.341851598309058,14.41799839341478,13.393309983128756,10.67545485427729,7.287148236466705,3.8516641673727654,3.4009598707653548,0.6843084402726487,1.7817227695802704,-1.5607997948479073,0.024460772174219395,4.666993810961568,-1.9577112059884498,-1.5413741345949519
131,-55662.4008932481,50.90627260624834,-14.966158275622032,0.11752174200802142,0.6278037291207874,0.28352889349534527,1.310154214872651,0.26444192227433694,0.6727786637985185,0.7146290230723131,0.5249670426427143,-0.5476333969672993,-0.8254706531703189,-1.238298235949926,-2.814419536323585,-3.478295059341391,-2.558454409348574,1.6290881262814723,5.2130209950297495,7.263175519985731,7.880704769430918,6.607770703641208,4.759124083165832,3.136253981170162,1.4493206378367376,0.07083299581754521,-0.06697896772525432,3.623183150715707,9.41247227750754,14.45187031814578,13.425698061182885,10.775699174974708,7.41553856041655,3.8216837058605924,3.383974923772039,0.6274023921161798,1.6277989141471234,-1.6218602828147182,0.0217459774723152,4.082303863126092,-1.6550098288314803,-1.6357893216783983
132,-55740.88111442962,50.22450565308958,-13.449171633740775,0.12428580534309128,0.6300483670220366,0.29225530423346263,1.3050774606213926,0.16424278798147732,0.8083649442484546,0.863154548045249,0.9880580838256766,-0.6477025029044134,-1.083834967463238,-1.4014896169929052,-3.048211025896326,-3.5295628276195274,-2.3884598791446496,1.6751566823635615,4.976778340814561,6.950979581595627,7.51498731587926,6.291171249292357,4.579521725356332,3.0822074933282293,1.3377110910372139,0.09248716001708451,0.0820487492475716,3.2044550415680537,8.957689632124106,14.190760052295115,13.069076975125116,10.358066929319723,7.078565705822066,3.3193945226514154,3.188501774096228,0.6987166446154773,1.6509884689554923,-1.513625182225225,0.517350861383258,4.226701822372732,-2.0274649460657406,-1.4172599329675053
133,-55763.0773004884,49.58890611161444,-13.96880576616621,0.11981710676228399,0.5985019691118524,0.2679520241388882,1.2915463185852794,0.6977712004037264,1.042725220571611,0.6168354153014883,0.3879817804096947,-0.801801492244113,-0.5731851804942559,-1.3600142502939379,-2.6802578531433228,-3.282830239737264,-2.2714160323959436,1.9522042146067895,5.482396298995552,7.4766615705571455,7.9420011142580655,6.83879048081951,5.02641609113404,3.566559103562691,1.8037820380366445,0.4071006739155943,0.4801415374293583,4.081475979927537,9.751441758174519,14.648344001123657,13.658214239868958,10.695192995216846,7.196986372674745,3.3641873727940883,3.050333771764228,0.6797127840392625,1.716978491594709,-1.6437095902583942,0.4127812869836805,3.8731722269800897,-2.019271299516735,-2.0600731691959613
134,-55707.472080926505,48.93089750015007,-12.75429824171308,0.12594431699726177,0.6084795885774033,0.2744606842669723,1.282431564889692,0.22829855221503412,0.6171434803564106,0.6024838955595372,0.2775587797373189,-0.8941044922168953,-0.7330861201863509,-1.281007459567053,-3.0217876247724504,-3.63941711661497,-2.3047002160428915,1.8658104833167122,5.4263721117444215,7.426035944714398,7.955903873608434,6.543034509311819,5.08545406913549,3.6227538507523662,1.6039950922756012,0.29280945752384085,0.48703297035775756,3.6721409386777126,9.706323202329143,14.701824912496365,13.71847944103638,10.53013101911094,7.328301739427751,3.636077585423517,3.1782646773965095,0.7434320412777061,1.4250354229199993,-1.7130844067137851,0.18793519883694193,4.515232717191525,-2.1260284882933385,-1.7097748768990004
135,-55860.074706255844,49.7700295903485,-13.293785989357474,0.11596108139074499,0.5863644046799542,0.26184125265687913,1.293702283164895,0.34828407141191925,0.5250838245543082,0.08920435450780764,-0.276676677169057,-1.2614521141789643,-1.1294458837756591,-1.1643273986146279,-2.8578187629984972,-3.5740510139437593,-2.5088117986582144,1.559541147840092,5.244945188816143,7.259997114883956,7.7121875876363,6.33567862799214,4.520442423987149,3.0361353565842455,1.04318772541069,-0.318417644803391,-0.16203790300706494,3.189766363321325,8.95761780743366,13.968185956145433,13.13468386733637,10.38270921282096,7.161944477966874,3.587302237214918,3.25713328617902,0.674366914866298,1.225205896133165,-0.7755334117701761,-0.24423742616510147,4.753621587017942,-1.9437513329146439,-1.335296503413514
136,-55970.55040348053,50.03854261616145,-13.77033699417372,0.12645854399471834,0.5768639026664385,0.2559476877566861,1.2887689585154367,0.2805054347033545,0.6868745483177383,0.7628713907335293,0.6577747877460026,-0.6298324974858379,-1.0559572394280285,-1.0929243733735103,-2.8836750861391494,-3.6119679799995525,-2.604386120236935,1.5850138183742355,5.313897427866112,7.584838623666837,8.037604894388862,6.868935125608356,5.200376900693793,3.8052615730321153,1.746818058026744,0.2468722583773349,0.37033708518444003,3.6090785149745988,9.504074784385423,14.554027029897089,13.472146678302272,10.721327250392381,7.422242174661512,3.6281986853458923,3.329200798162941,0.7504675059296181,1.1317173350171832,-1.3689073936690368,-0.051610378350384935,4.551047205802162,-2.347221406571265,-1.7552944784552247
137,-55821.87175702226,49.86626787071785,-13.648148706982859,0.12036093067675463,0.5944438654200065,0.2803934244973587,1.2935956499122134,0.40256883356701145,0.7720239517284732,0.6512509434870281,0.28422349133612373,-0.7386826842855605,-1.2948503547727181,-1.372961703076431,-3.0168666885797264,-3.607374811040391,-2.66177384784397,1.52807587537353,5.072213233785346,7.230722952722945,7.888402947592796,6.873403470312132,4.995368313853216,3.6193986670518727,1.8502564555470904,0.4318975545519824,0.4397142776183913,3.710943679640875,9.675656229743145,14.653805901782905,13.556402181570306,10.724119906034337,7.2408380908365535,3.641287719734181,3.4024033979134503,0.6813447598450265,1.692592559037636,-1.4421703806677926,0.333063971408812,4.1881273853159655,-2.267286191387407,-1.8128861895190678
138,-55907.26124679052,50.77442598066761,-13.76764533680926,0.12469588832153601,0.6118245523166438,0.28450672285736767,1.3106429045522454,0.1816223980142972,0.5959859222038717,0.18889157398796474,0.0501254369437734,-0.993897517011709,-1.6742387060504462,-1.2057847111842164,-3.0289681233927506,-3.706966396510262,-2.592732490778004,1.4160288866797892,4.931974943018115,7.09241893031895,7.6681040863636625,6.539556818607047,4.93465909244662,3.1826182675146546,1.256749901560514,-0.17334075738664864,-0.17558702446279018,3.1465891739212273,9.020223605005162,14.204612131004586,13.370517224752204,10.516145935197205,7.350439386474038,3.63017301599125,3.012844508019736,0.5466305603236247,1.6222299671337643,-1.7191809365405095,0.28857321836790567,4.3836193651754485,-1.7097154214144483,-1.5699971975567064
139,-55898.3759607356,49.89712670574746,-13.836541895544961,0.12034723322231988,0.5859673409868249,0.2754691431864896,1.3393041015000737,0.1834164733021388,0.6813750220197533,0.6934978024242787,0.776407038415447,-0.4169169381725904,-1.0250374982529604,-1.4299883044645565,-3.1455486656427647,-3.681388363282913,-2.324228908351925,1.9090212752238647,5.4088894436888,7.383462852524119,7.979906156743199,6.516285980610227,4.788418787580166,3.280862306841756,1.3729997114541046,0.22508009110065128,0.3305042757460874,3.8408096208097287,9.697578730002155,14.525828837377638,13.370830982017916,10.514651258757931,7.118930639163479,3.470169541373149,3.3255950880039675,0.6623670624987045,1.7347953709551485,-1.7499601387843047,0.2706447977996956,4.149106624657831,-1.9119697040072288,-1.8204678592129817
140,-55736.645890229694,50.27069596819937,-13.982439353302087,0.12682556661039357,0.629382913154854,0.2870377148766199,1.2797111410388151,-0.05032481532420505,0.6332981396257237,0.6166436034416681,0.20081021473755092,-1.05147696597757,-1.0636545208917425,-1.3217464096521039,-2.8849674205826297,-3.508853660848323,-2.407090005784829,1.7570868652545317,5.153860607215274,7.227411101302147,7.61355933123504,6.573320629911744,4.943692940455237,3.4808753079233825,1.5892077670610851,0.12177047554537315,0.3337243795989677,3.7838053174652684,9.836682173345505,14.842597477065057,13.820113628031043,10.708341125429675,7.412960459143729,4.021778887825346,3.248737415994377,0.7573745436925279,1.469491505098183,-1.699948704346638,-0.050340733081032166,3.9006491733940103,-2.3211792548895738,-1.93351421477251
141,-55856.95251354643,50.41020128081974,-13.888162432051953,0.12543370321877848,0.5979095310974224,0.2761720001124085,1.2868568235398603,0.1329144201491229,0.7366289639780561,0.42192679749290546,0.13299953231928607,-0.9785961302092129,-0.7363461035829053,-1.1996566042081125,-2.889891240750623,-3.4806180229739985,-2.4097047299138983,1.2860557877588774,4.742872644874423,6.746405072027331,7.4226042289652705,6.2035185521690925,4.562863554892375,3.1411123200404942,1.5782939064635269,0.17431805128151873,0.2538501581755019,3.5725228690948914,9.441565599335412,14.568371118243371,13.439057841095236,10.670930390113998,7.159446601759786,3.58238259289948,3.318708507023579,0.8143071847831679,1.2904906151354631,-1.409869405122775,0.09258318823474526,4.323219349929173,-2.315857413221052,-1.2477489455628767
142,-55890.56364555223,49.93564893932824,-13.885292808349911,0.12483900475903557,0.5927403435732934,0.26571192241891417,1.3328526317869167,0.4445781498249356,0.8128320740694621,0.5856258583409621,0.6452280108332207,-0.4046602197360699,-0.5758810342051668,-1.463498672615319,-3.0938440869713624,-3.7213943393926328,-2.2842831371723715,1.9636985783502727,5.63196331472666,7.4574544791728545,8.103623140734914,6.771268283837249,4.6660037435030315,3.2112815832052113,1.467217104263444,0.07067916622116097,0.1980802899190688,3.5841434102308365,9.531676826006196,14.573437445974285,13.394136944420337,10.628444219704527,7.061097962800934,3.503266267569185,3.319384445253632,0.8120780329174278,1.8094769370240635,-1.7725656562375638,0.36533233192498266,3.9214665954095667,-1.605463203981055,-1.6465482278225174
143,-55744.99286599974,50.079664595048754,-13.393080091574461,0.12049580790691844,0.6267222970380065,0.2719725971473006,1.3107863470540995,0.16129708849131513,0.47183767997383547,0.30373507701861874,0.018733571920827162,-0.9220889592624535,-1.0657344239439455,-1.2105023600312292,-2.8840666478186656,-3.696530288278435,-2.5803754642586734,1.6169971300048678,5.2075244326237,7.057896387700176,7.595211212398637,6.638637460392896,4.669411855804401,3.304093041974183,1.5124831961393903,0.20020947014634052,0.1803606387840544,3.660592550146546,9.446305964831343,14.344963827698669,13.366376883015409,10.831713716521705,7.475046883062226,3.5524020698928043,3.282580766598241,0.6369522904871883,1.4169420754314674,-1.2017984140078348,0.3823596807434469,4.694175850334037,-1.5007163728277877,-1.2358764594730192
144,-56045.87623996622,50.18132490378247,-13.812848543939053,0.12512232249101973,0.6010853448286521,0.2768187866380799,1.3135314000438307,0.10450158937247069,0.598984720394006,0.39618214845303057,0.10637024019786484,-0.8894922596540955,-1.1537512011989237,-1.140981152529259,-2.913222299850291,-3.630101317876226,-2.5691066612153706,1.4695009067360065,4.878878522570682,6.822970170141813,7.335183332462715,6.056104050905671,4.485559164635976,3.2971584307592865,1.4806641420063997,0.24651333571130804,0.1923757035974105,3.5706707958136867,9.535994007665735,14.65384209580608,13.72666523712357,10.861823657585921,7.2927168836066745,3.5775014735944883,3.2889173320416254,0.7463804667343623,1.471459559177763,-1.1726483687167324,0.030783771498596152,4.290454446143629,-1.8845500433346691,-1.5273158353713812
145,-55867.19611147276,50.504338935226365,-13.447609185002154,0.12484971274475086,0.6034070879007792,0.2713230184613282,1.2757660215794921,0.2698130827592613,0.34692785627402534,0.5323464866595533,0.16243879891010704,-0.8083856455150249,-0.7537514193811479,-1.15259528253611,-3.109871509959157,-3.672070277800098,-2.854942316033186,1.045151118941054,4.70451082476613,6.736042725988998,7.2792262362967985,6.299196037461035,4.766338104327608,3.2527767487661876,1.3198817974939139,-0.23794368037522048,-0.3721918330377031,2.779292319871074,8.702168190002352,13.947484021169405,13.190788859227451,10.430789655482645,6.930815770506483,3.4301496369711284,3.0329105314953098,0.6641054323190633,1.2680472738581758,-1.1712121991247653,0.1498351347900987,4.672593209508917,-2.1897342113486267,-1.057512734364917
146,-55726.29254657188,49.7888948185643,-13.5523323607963,0.1222846300509427,0.6384017768844931,0.2860199368917268,1.3074314639208324,0.30148973849679656,0.5942763793360931,0.2178840127026409,-0.027819900424060254,-0.8856444759246072,-1.2544304952688623,-1.2885849889705103,-2.961149685263128,-3.5717801078502553,-2.56428887117436,1.5637166740925728,5.116411104465672,7.135365073175088,7.924079632480161,6.629877526619405,4.7447936221537415,3.168368597828583,1.4220067502109401,0.19382074009873224,0.37535487168188664,3.682434476564358,9.2571423387194,14.219209490265428,13.45825576368969,10.70119163052829,7.271981759723585,3.5475459930982627,3.2012890772620617,0.6461538865973846,1.648713497603487,-1.1904156434472402,0.6101964823353031,4.7205784506886665,-1.9073103716452857,-1.4152064822564185
147,-56020.43380249454,50.18516483195709,-13.239308291387726,0.1286814689919979,0.5910312785749373,0.2828048522667869,1.3111693004008667,0.17438878405530678,0.6262287846401788,0.20334001994669892,0.04549550273025912,-1.0839626084392342,-1.2303498470395615,-1.349618631388203,-3.1112389482593046,-3.6843073318412336,-2.3350708062515326,1.9181116190878922,5.257829426704176,7.266329618743982,7.99835502007468,6.720508701038447,4.725359237628629,3.233758830461287,1.1070962926987147,-0.4356331459623522,-0.4288665967995016,3.0253989581866803,9.010134781578474,14.259808745063514,13.375754424844242,10.39000678631098,7.107666778639505,3.7706943618856474,3.326369648512924,0.8093985415798394,1.2842627470078656,-1.7090368228196486,0.07485350004760345,5.185125805840319,-1.9889417358435635,-1.5959473287439339
148,-56114.72357397966,49.8575557819256,-13.312700458098112,0.11346602518199828,0.5920049392263097,0.26214627773293653,1.3342148300286318,0.3858581041103448,0.4270607423696061,0.6291158912247353,0.5654040099372369,-0.6614430786913267,-1.239316596093827,-1.411669150940613,-3.0175364161697202,-3.575635658206547,-2.4068822736490123,1.6309900125327481,5.116816044327877,7.023428808361079,7.506871182154325,6.076256189711563,4.241937046448259,2.7761240480197014,0.8925376090370996,-0.23860879966813398,-0.13235419599547604,3.415713557697373,9.568914831080594,14.60996233277553,13.663891572762552,10.749769008719024,7.166086714638287,3.5915370857046756,3.3774621070001216,0.7833264670950582,2.1021559201982,-1.9274681210230642,0.5536051164940683,4.360821958982648,-1.4566806059402555,-2.059434840855067
149,-55941.3994282867,50.1127145381843,-13.56504814450041,0.1324908211987375,0.6068844231143538,0.2869785028950788,1.3156376431255894,0.2851935879588116,0.6505144934632878,0.6933570730123663,0.5384916002551305,-0.6410421707622901,-1.2829912928875962,-1.2342637104575724,-2.9607888102034674,-3.630912825865034,-2.381196939893604,1.7228046857410666,5.166782482813148,7.106741227918922,7.542680229620385,6.366111014591304,4.590141313237142,3.1808099366968317,1.2102664248631645,-0.1191189856632472,0.02861976123256001,3.464417679049678,9.684291745537868,14.538857070962665,13.193324867526075,10.730201205490411,7.286899938537856,3.4249029370870905,2.847181927175325,0.5621469227831556,1.7818611151649293,-1.7722667205777822,0.3314944876593717,3.9794868666767504,-1.7885097832533428,-1.765856576487232
150,-55954.609146682305,50.65090981500581,-14.179958558377177,0.11938395385007473,0.5674715279241465,0.25492261145944495,1.299791250176651,0.12556377537907754,0.7512951748575786,-0.09157618981448432,-0.2422371590593061,-0.9337344824031277,-1.3443516814792904,-1.1306052773056754,-2.954698631840629,-3.7769093436917527,-2.7627390765146,1.309896508849186,5.012685344686234,7.026785078302875,7.6891503277686155,6.436481909512661,4.623761515063925,3.1761098299099797,1.2628084475537837,-0.13143700296928562,0.04338466740248244,3.6975896611312145,9.446875845287991,14.517707578920694,13.369798783390348,10.511472073524304,7.089403924099276,3.3308673680255563,3.087638159303057,0.5320949954413967,1.952536790577809,-2.085469006882197,0.45349555935002733,3.615603152062002,-2.1155415304189282,-2.031324352843906
151,-56178.16205410066,49.33338277643449,-12.932830155902444,0.12315784251305278,0.5793471767027604,0.27081769973110564,1.2969171136570092,0.6044761851519146,1.3712892304078745,0.7381819744759847,0.25760585698284677,-0.7603965331680034,-1.2481316690397917,-1.2079350980573058,-2.8212538715353634,-3.418522069787567,-2.434302855518682,1.3805607564243687,4.7898656544775235,6.681224151023445,7.332324760949627,6.2748097976881585,4.578940954286444,3.0287097085809638,1.1557443062366641,-0.10425457179374571,-0.09006270510197949,3.4142918944246645,9.365110080745897,14.218638765011072,13.273879883122794,10.533415576100696,7.46146745788067,3.760040070770628,3.057054346522289,0.5573878695844527,1.2461543225173661,-1.1953526328293322,-0.06344354447165428,4.482526773743533,-2.161283236175131,-1.5415218409781684
152,-55836.99828723626,49.780412470149614,-13.393995863582843,0.11363270669109032,0.6159561287418356,0.282148376654482,1.3010284679660105,0.3388341651260751,1.0014563146734226,0.5470069857907126,0.367062000938286,-0.6637529361778787,-0.9709342130579358,-1.2318890352774348,-2.8251587483591516,-3.372587247556719,-2.0438648964092945,1.8954089854581544,5.431446401726434,7.350566318203827,7.712094156432109,6.562094967133571,4.896907686573921,3.404830357020948,1.5565667733579858,0.28202277110613017,0.13893018418755312,3.4374480774348575,9.517922857725209,14.673726783446371,13.354727107877894,10.51807497875276,7.015861236225061,3.380938275332432,3.0116752455016247,0.5248916099724613,1.624672352120694,-1.9836482344610809,0.23832212543190598,4.8441636134055,-2.083728469501015,-1.9729769182656332
153,-55832.25200614908,50.2435092039958,-13.682653231159948,0.12547291471741265,0.5842309211581729,0.26128324511524537,1.3156982312259458,0.1936483465750229,0.6206480282940484,0.6417546412615525,0.26851336681713306,-0.6165651740074939,-1.2693081356956035,-1.366005458825834,-2.9088802670991454,-3.4553655575556834,-2.09236978629428,2.0357381321142833,5.367153854248924,7.298330578460814,7.7794024616798,6.66535445312099,4.615453276372504,3.1391283580614533,1.2326858211464522,-0.10156003709920959,-0.00465047174360063,3.47722214908327,9.517124377513058,14.55175109659056,13.701078406430058,10.81199969601637,7.661849587220638,3.96762710135161,3.610722076828069,0.8463177598363074,1.7040793002347157,-0.9032322155213954,0.10230608950843639,4.763046054003367,-2.200752079672572,-1.6708968219438716
154,-56023.23810199104,50.471080437851754,-13.656175010462928,0.1182828790286118,0.6287382026956023,0.29555193283670234,1.3120403995169119,-0.12470115845932515,0.32790226163289304,0.3927250421324029,0.4432683978630428,-0.6088882248137588,-1.4320898693852766,-1.4168084786313984,-3.2196399910006703,-3.9433284607832912,-2.7000994055803504,1.2773320637936407,4.847679374661648,6.80161861966594,7.438681571102198,6.173740041424124,4.16336798326381,2.853374655618653,0.9458780551039795,-0.282632687784218,-0.17059415345073767,3.067371537127401,9.092954457409364,14.118602437648551,13.09541602457926,10.346295080406055,6.965677175143017,3.4910370475307366,3.3514460941653246,0.7064101820659243,1.8321509438150991,-1.063422553143907,0.10606689079011558,4.4157761682509635,-1.5895396918903135,-1.5286303632008635
155,-55866.49984444087,49.491555079575534,-13.152456129353247,0.1270746262092352,0.6188845392631869,0.2922934726306607,1.2948607787790736,0.15235037600189968,0.15067815851851624,0.2691845167562494,0.1382614227733831,-1.0358426154496327,-1.615980373440641,-1.039069749672531,-2.77197709246432,-3.4764052482448258,-2.4800031069729593,1.8474654530206038,5.208144808856896,7.141628079199693,7.686469482426278,6.568646961093505,4.728114216400349,3.283063921837309,1.4959366164837742,0.08722986561046236,0.2767290160636463,3.670416906796954,9.436204962329477,14.494042118362481,13.732768493532943,10.670958766861313,7.054820697822316,3.4717353384746517,2.963804120000807,0.6609369176862919,1.5825603335491074,-1.0222385037761432,0.33501472007915634,4.397535969829851,-2.0074005422689885,-1.1507396956205103
