draws,lp__,overall_mean,yearly_trend,mu_jump,sigma_jump,p_jump,day_coef_raw.1,day_coef_raw.2,day_coef_raw.3,day_coef_raw.4,day_coef_raw.5,day_coef_raw.6,hour_coef_raw.1,hour_coef_raw.2,hour_coef_raw.3,hour_coef_raw.4,hour_coef_raw.5,hour_coef_raw.6,hour_coef_raw.7,hour_coef_raw.8,hour_coef_raw.9,hour_coef_raw.10,hour_coef_raw.11,hour_coef_raw.12,hour_coef_raw.13,hour_coef_raw.14,hour_coef_raw.15,hour_coef_raw.16,hour_coef_raw.17,hour_coef_raw.18,hour_coef_raw.19,hour_coef_raw.20,hour_coef_raw.21,hour_coef_raw.22,hour_coef_raw.23,pi.1,theta.1,sigma.1,alpha.1,pi.2,theta.2,sigma.2,alpha.2,A.1.1,A.1.2,A.2.1,A.2.2,fourier_coef.1.1,fourier_coef.1.2,fourier_coef.1.3,fourier_coef.2.1,fourier_coef.2.2,fourier_coef.2.3
2000,-48841.23496045831,49.906381473366395,-14.950287255819575,3.460642295458515,9.70815452092389,0.18244618219623276,0.46273104094584705,0.8933412769286577,0.5711458934554671,0.24414935965568293,-0.624130021534402,-1.3681376867605983,-1.1796897683303584,-3.1457886327219478,-3.5576336084752866,-2.178720901582351,2.3212683134452066,5.878056923539635,8.118868960976874,9.437151768744606,8.416836815531768,6.61266758688489,5.185411922901042,3.1860065253923526,1.5996488824552,1.9678304062870375,5.177111386840466,11.212274687444806,16.806397933200603,15.487305019180878,12.643006772631088,8.558982762799623,4.8362293876720335,3.526847482768202,0.8374074179996365,0.9970621777811313,0.0062250197281145375,2.3093135701782828,0.9937943155655276,0.0029378222188687353,0.5936029265376108,5.1206411271363255,0.5523336778160484,0.7679359274524211,0.23206407254757888,0.4130266219173516,0.5869733780826484,1.5190573976531698,-0.8050729928353394,1.2375749599093333,3.5732160071799903,-2.3520232723102255,-1.179476908378193
2001,-48843.37986486274,50.32165906950399,-14.896209454499811,3.076318122984101,9.792672602754767,0.18244618219623276,0.10986744965097336,0.23516205813039953,0.15909377569350686,0.1858923676462962,-0.8785880406894249,-0.9578884887539121,-1.1442541598682636,-2.9925093939758676,-3.682421968754818,-2.040637330984862,2.0340655084234345,5.742777101455429,8.048354737511707,9.240255430489357,8.135066294211997,6.539740879630738,5.035329146841171,3.139661581353121,1.4839207158581547,1.6908867213130876,5.041830574771638,11.235125514787903,17.007594919592023,16.01514970926234,13.057540610533815,8.898051031989938,5.218998380268508,3.7640343350205248,0.7136886939520041,0.9613180945771364,0.005274567457257881,2.315718126538452,0.9947393186485446,0.03868190542286365,0.6030908811050768,5.04422228580506,0.5471179434275049,0.7897598273907278,0.2102401726092722,0.4078530047160798,0.5921469952839202,2.0047244422676083,-0.6548704455375219,0.7312984523878625,3.6560953353254533,-2.3564003796822157,-1.3351901115556148
2002,-48852.87655543095,49.59910286967893,-14.514496824026102,3.4901987607930733,9.838031739579684,0.18244618219623276,0.14347683408751968,0.36447503589131897,-0.13722067993049436,-0.10421952915038395,-1.167926612876699,-0.6792247552989752,-1.2028248576492337,-3.0786422609429676,-3.5447658849437014,-2.033964558414428,2.200672799408737,6.218204944953074,8.778936457574781,10.041731043235638,8.877767506325343,7.129015934561274,5.695963213866232,3.7794340635484933,2.151047192902771,2.079097511318732,5.064608843090858,11.274894785089897,17.0537551161427,15.443077972781357,12.518162869048576,8.344773302743578,4.731246325362945,3.5106481398801455,0.8609278586154527,0.9983960225049984,0.0040310284570939155,2.350631747199191,0.9959770852322849,0.0016039774950016294,0.5646199293846974,4.908495407228894,0.5685762048042886,0.7675621651195275,0.23243783488047254,0.3965082147462357,0.6034917852537642,1.8443252167092823,-0.5114697610856574,0.8091430918353588,4.119029377146162,-2.191186081919741,-1.3004932242582883
2003,-48850.30744688949,50.42448154567792,-15.488809137772925,3.324639206614156,10.028994548217632,0.18244618219623276,0.02722023985323488,0.8623046206884674,0.6824182068881458,0.2696867449855102,-0.6303154654126267,-1.198702784660998,-1.2656361721275768,-2.791099935265855,-3.2345416461334215,-1.6782020505264033,2.652308343607313,6.314149660655729,8.55773719552212,9.635761425631882,8.555652734896585,6.734080271959495,5.347106898401423,3.727460763909429,1.957428721302522,2.1777735800286515,5.196569374787396,11.259646930277649,16.815193606042115,15.360157147009751,12.610089053827247,8.419533208454903,4.628012310844832,3.4878979508395407,0.8997016925084795,0.9867492851704607,0.0012096209218224274,2.307353343074977,0.9987911103746713,0.013250714829539323,0.5663469544933493,4.979097014888437,0.5675951068566576,0.7722859502448063,0.22771404975519371,0.403005654869483,0.5969943451305171,1.6005357415492734,-0.8138095159964606,1.1139781034865677,3.8845839341486905,-2.3571256435379895,-1.031762723041692
2004,-48841.12688093663,49.12900379076934,-14.29489964707171,3.5143863911991082,9.775347238781308,0.18244618219623276,0.12394660909039669,0.693217349704465,0.33687150790181175,0.4229207169005623,-0.4819339381817175,-1.0147344522144208,-1.025112933690626,-2.8105699373070836,-3.3216890254167275,-1.7503020425913463,2.3733312555612067,5.821226678331712,8.12749283243553,9.12503375763056,8.04151989217979,6.282933923582061,4.790065682292882,2.9991763079323124,1.3692353328413638,1.3962556027289277,4.589811121886312,10.83766505431178,16.453505846476897,15.337800711119108,12.452419424183725,8.5344974216323,4.814693651761413,3.5578447681854075,0.8038139422149022,0.985827717599913,0.005819333784220315,2.3385925641872976,0.994197565741408,0.014172282400087055,0.6106562556358129,5.043464051849849,0.5429944089817113,0.7878151263639106,0.2121848736360894,0.4054568990042798,0.5945431009957203,1.7869529737565641,-0.5258007368196141,0.5160453164080411,4.239230081685131,-2.4962419794187785,-0.9651301335927384
2005,-48841.36588751465,50.448378190981074,-14.925617887239687,2.8502604269094123,9.826543290640634,0.18244618219623276,0.07029000854887074,0.3284828164484041,0.17514911858815055,0.12065512895908725,-0.8627900021478104,-1.5534982112705433,-1.1949394055212967,-2.858415961442196,-3.4241271551609462,-2.024753586143444,2.40063557590464,5.964774099741316,8.138980677420731,9.264219059421103,8.185494923737696,6.426531697721735,4.87729556871466,3.129156585327716,1.721489978789927,1.9349460409511932,5.134320735103148,11.307814594181462,16.697462955431305,15.753607851221886,12.862363787703654,8.843714412140413,5.09377058942308,3.724750391857046,0.9930775388832754,0.9963269637687424,0.009910413838862767,2.3768459321175075,0.9901385324861386,0.003673036231257587,0.5825340805285735,5.056061059644717,0.558481335210787,0.7793425903202567,0.22065740967974334,0.4112842119010776,0.5887157880989224,1.8700220010897601,-0.6584151666644703,1.1207227486127704,3.6295868263048034,-2.029635694511501,-1.3261567513223185
2006,-48846.59306733604,50.6783723009469,-14.777117800069053,3.3145363723900028,9.404466921182594,0.18244618219623276,-0.10199812356633989,0.18216718804610793,-0.20786451832815056,0.01349972436926326,-1.549223787594286,-1.6139259546081859,-1.1395284269487778,-2.807833928617907,-3.4618612170176677,-2.1449466176685754,2.2725981705882474,5.65528418966063,7.6766862449780255,8.885896250810008,7.7419242762867855,6.0510643313400525,4.647093863642722,2.8693097029290806,1.3222196250279992,1.7253615862864415,4.881893701891938,11.085176732454297,16.702596400631265,15.780196327203564,13.075369942565217,9.02645563807864,5.277557385003124,3.745057485542213,0.7917968212978926,0.9640955431012467,0.00680076315722576,2.299195542852267,0.9932223096985631,0.03590445689875332,0.6158998891352895,5.258674210299121,0.5401545972815074,0.7918430263182699,0.20815697368173014,0.41194556538069543,0.5880544346193046,1.4774491570113184,-1.1576980832995125,0.8160979135996966,3.884761304815159,-2.275475975349571,-1.0481946968222073
2007,-48857.30482448705,50.3585549972518,-15.398789533370469,2.939707935301902,10.1802750564987,0.18244618219623276,0.7723687655424809,0.7002165538905274,0.8556102968567594,1.1425224032616788,-0.282196288790985,-0.7363573472177788,-0.9831997929147138,-2.8223125494573127,-3.632065861127449,-2.1964164199248617,2.2808583199545556,6.023735091913316,8.408238240194365,9.65051777915311,8.635480375599474,6.921997899145928,5.390865052413393,3.4242711504009673,2.031337955110124,1.943516411256892,5.084940603222438,11.518541719796115,17.025436396921037,15.787675348245557,13.053496060859091,9.096355743886253,5.193232710571735,3.621575593272487,0.7040543443147094,0.9929903931572305,0.0046092801829161955,2.248013039564052,0.9954013262467266,0.007009606842769522,0.6004733277009452,5.183426346487289,0.5485519298119995,0.7789486846359392,0.22105131536406075,0.3869941600098264,0.6130058399901737,1.996238640989405,-0.2942882924003169,1.2730868227900813,3.7039910731459527,-2.2240519279104882,-1.3405854446616245
2008,-48843.52994338353,50.68130505116275,-14.93493411157136,3.254922375916553,9.60024060910003,0.18244618219623276,0.15852711296073535,0.7073660761424603,-0.09643334432391668,0.124056566899865,-1.0563940173339728,-1.5330593736141571,-1.046472481346422,-2.9046020238335153,-3.586140493476432,-2.0644287481869887,2.327035283538509,5.861802529498177,8.140790654690456,9.349545133852011,8.33050601620099,6.640973791036348,5.109576460730845,3.13095556379548,1.518863153716537,1.5116585164184602,4.589876954720983,10.662481284492914,16.296311693030077,15.141674419479065,12.512620429409816,8.418377702510083,4.6584130772752905,3.3595583225717816,0.6341339282864337,0.9877986277373836,0.003998717897577777,2.2525678222165464,0.9960092663290657,0.012201372262616417,0.5715905710348397,5.185072937503428,0.5646266453041364,0.7728966597048299,0.2271033402951701,0.3959803076616542,0.6040196923383458,1.6312095660842543,-0.5783387228286979,1.1233458471948115,3.542909600737748,-2.4682643829982904,-1.2795765685283058
2009,-48839.719062321936,50.48752575669333,-14.871185076215811,3.4271907108331336,9.85907094442334,0.18244618219623276,0.10304965880675596,-0.036485072679902746,-0.36445727954856716,-0.36011055759083044,-1.329288872978235,-1.1423436656433805,-1.1281339825472858,-2.842376857033047,-3.3376823190065985,-1.8738537869240854,2.426463492369485,6.0398057694492,8.324713851369015,9.280697353103287,8.184172673264172,6.600998762373758,5.170727168182018,3.3556207847922908,1.7934976738848665,1.9242148685285403,5.222636245444242,11.50910011994182,17.10388471000576,15.829717721740932,12.826339913899842,8.860566935728993,5.147308014759895,3.868224589938467,0.726290656485092,0.9859492216008683,0.0070589187930911075,2.3152072779707655,0.9929659368551181,0.014050778399131714,0.6233389140359992,5.181126074566398,0.5361512826224472,0.7871485040704526,0.21285149592954744,0.41189359763580563,0.5881064023641944,2.061439858076901,-0.7702357838434589,0.6982688159476551,3.8874543236539916,-2.0791611123989946,-1.2064069727939553
2010,-48847.95406216867,50.126711925633785,-14.652721762172424,3.501063001764126,10.063042135167102,0.18244618219623276,0.37426379104027213,0.397513254769719,0.022199540413419303,0.3559819450589922,-0.8116209565292154,-0.833208781344059,-1.1081819133985815,-2.728259726231966,-3.434725540938718,-1.865207423204573,2.571501256985361,6.267057990485642,8.527040052629248,9.721122169849206,8.500735518360008,6.859508263396068,5.213401637729846,3.0722012112578585,1.5130244761968512,1.4259719695564492,4.614359451044907,10.521858379892349,16.25174240943116,15.132999491936106,12.358853763148652,8.347660360015066,4.690970399167598,3.4214329487984636,0.8214654051476924,0.998918135302924,0.004248295403200437,2.333207099104519,0.9957607158383942,0.0010818646970760515,0.5972426654507434,4.958728891799109,0.5503269815764047,0.7789025262638812,0.22109747373611877,0.40301932101409593,0.596980678985904,2.1500663799980066,-0.39595238792012116,1.1852032741187588,4.086028025481198,-2.1320079356037938,-1.0918270487258006
2011,-48863.781773535775,48.926592584068494,-13.706845168475141,3.9868096807897633,9.317884770966051,0.18244618219623276,0.6346518353840348,-0.1585236926220283,0.023511515941857013,-0.20803612470193822,-1.4677295074968681,-1.5961202371885694,-0.9473469895253758,-2.916918425806282,-3.4942521561259503,-2.0848980863388955,2.102312666600666,5.958408649276896,8.127433465206972,9.26057399097191,8.154372739902495,6.330762156762893,4.835841978453426,2.7981812561448787,1.2579785067280926,1.2438272854897794,4.547603691300963,10.416008016589167,16.024746716892867,15.176509381014483,12.502287695541675,8.567261175320315,4.780405497720399,3.5052547940706553,0.6081835529580737,0.9912023664255425,0.0006639232270966526,2.341632107345569,0.9993362971211616,0.008797633574457508,0.5966057527176166,5.020688142939646,0.5506776034842801,0.7693686886587873,0.23063131134121273,0.43155204938130054,0.5684479506186995,1.591003291852508,-1.3161878630262795,0.5320144024978237,4.20477904761123,-2.3427914324796077,-1.1119868925914722
2012,-48850.204013225186,50.26415410227218,-14.725646971149144,3.5599304020061893,9.732074963625747,0.18244618219623276,0.06570148668718592,-0.03255185177991349,0.04660831685566824,0.4191502959248705,-1.0470510133213586,-1.203174508081296,-1.3077660565460858,-3.106767586906633,-3.7360450587323792,-2.3240697606434164,1.9330964925465879,5.29934625427032,7.563102199454635,8.640433463189162,7.45107853883582,5.758278663656974,4.335481148321149,2.5839167550820172,1.0112102978637865,1.3491044887242505,4.6700861823955195,10.961338708420877,16.404214363950494,15.36834760638964,12.337032707382967,8.430149775891824,4.825188434753217,3.614834895945176,0.7260018467282102,0.9961077209496373,0.002290762853168018,2.379388791380442,0.9977118589417044,0.0038922790503627125,0.6116426145389084,4.984056303771168,0.5424590856659419,0.7632044064986859,0.23679559350131407,0.4169613517815916,0.5830386482184085,1.765124155706426,-0.9532732081835252,0.6890390134030226,4.272082149541885,-2.188769291794846,-1.1786608814526671
2013,-48837.85374278363,50.32125507045612,-14.619588690389577,3.3451840894922005,9.883119479326412,0.18244618219623276,0.04364892044204411,-0.21474052627423357,-0.23092924266289672,-0.47548556480675563,-1.5262212229554857,-1.7640652859102357,-1.1005609023428284,-2.683366454959213,-3.2933881158794045,-1.9692228490625634,2.3453372826503918,6.021192658805907,8.264086767028944,9.560671757817484,8.529761211262963,6.668858994843822,5.247719023835203,3.3033940503946115,1.823573155493047,2.053380915476788,5.331397598831686,11.398302188951805,16.909780131982732,15.781059044089242,12.89272993823536,8.871982520979758,5.169086710786976,3.6563538997337712,0.7413426449522647,0.9972320235834394,0.007920583039939586,2.3374187387027128,0.9921107021245019,0.002767976416560569,0.612338882120602,5.154981638027871,0.5420815204486613,0.784566672419327,0.21543332758067302,0.4127325264313775,0.5872674735686225,1.9344719005062612,-0.3278580920522623,0.673710234066831,3.930802601640745,-2.205656939702286,-1.0228190562926938
2014,-48845.8607859,50.00015994088494,-14.904822401310499,3.5178246407052502,9.244591108736772,0.18244618219623276,0.3635386409192646,0.8319758111869161,0.9242024712719941,0.41057746547871915,-0.5590451181823421,-1.4711181908988236,-1.1585452709701622,-2.9502952351421823,-3.5337272110053086,-1.975909459900484,2.2452926845585393,5.836127634382949,8.322956879065991,9.42547280100741,8.09782980799737,6.343105037187682,4.966639101088588,3.0280358078607983,1.477926542486573,1.8479871662834875,4.951911877770379,10.803964378820625,16.40621528650235,15.341081810732547,12.290118060357432,8.383606781634285,4.9200219218817685,3.5342041089671206,0.7441791495639366,0.9908795481959861,0.00289405883779061,2.311589609092612,0.997110124913507,0.009120451804013885,0.6116838302904,5.2242585330264255,0.5424367282678144,0.7734472770464634,0.22655272295353657,0.4161296175322469,0.5838703824677531,1.636860864788906,-0.6800834624066049,0.8004139705756659,4.008043077397414,-2.245427872286319,-1.0265472240589595
2015,-48858.59640871903,50.99836485406789,-15.575817194218189,3.290144379185619,9.867073966100337,0.18244618219623276,0.3021409467198672,0.7869867871078764,0.01239333031180273,0.05532600941977127,-0.4551551813761394,-1.2887627579616034,-1.0245413313799387,-2.8459495190715156,-3.3202902418581,-2.0684564242652703,2.068790316261758,5.853486406728347,8.205382547726703,9.598906949848196,8.662096104936198,6.597772468361358,5.2766444861522475,3.3730013772238587,1.8512052213520507,1.9009025364985936,5.308802617480085,11.230414173254617,16.618748603506283,15.803767052391608,13.062485173689865,8.95072727395137,5.058934446587234,3.6352257180450906,0.7176591311844669,0.9897742426992914,0.002125815582915882,2.2698031319281022,0.997876442362755,0.010225757300708627,0.6321005499680806,5.441773843575367,0.5314742394741321,0.7893804008374465,0.21061959916255346,0.39264517263789733,0.6073548273621027,1.7564612566001587,-0.7744112219594841,1.0303929154117435,3.6878714828439207,-2.3942481901457486,-1.363221290972543
2016,-48842.413389437665,50.960630179028655,-15.706524792502488,3.4481663903683137,9.904266587797032,0.18244618219623276,0.40489104218935396,0.6818374072315,0.35651154211746394,0.020503267488432862,-0.7340550753917036,-1.3143934350876079,-1.0894221770801982,-2.8616380111814146,-3.345954586923018,-1.7471886897641569,2.62016442547918,6.1605926937095425,8.319541943028858,9.514119577186174,8.480003572579513,6.48912359841685,4.978485807074357,3.24273423005421,1.7015710892965248,1.7930420557277125,4.977454866843614,11.024215961795052,16.523346974269035,15.402840046246471,12.535696060149002,8.623242029366184,4.830246758454166,3.331174198614941,0.777656943571892,0.9810180087730881,0.001912147905733859,2.3436820985182076,0.9980896790843955,0.01898199122691191,0.6149186209451403,4.9990148976385225,0.5406848939446548,0.771008451632873,0.22899154836712698,0.42350341942374325,0.5764965805762567,1.605133232290974,-0.8482790895521569,0.9137219043729814,3.9293538465153945,-2.1746130456886577,-0.9842151798826441
2017,-48849.32930787781,50.50334498511214,-15.091462739045703,3.5024658112763465,9.080108180445869,0.18244618219623276,0.01797002253400193,0.3942540030866964,-0.19323133327652597,-0.5439019936782168,-1.7131561720235244,-1.7402001364716544,-1.1044973075751299,-2.7445472437923573,-3.288223025553308,-1.539963379326599,2.666270422182121,6.171854722827334,8.196169090093782,9.393769741381771,8.378147458047545,6.549821463990624,5.264677928037326,3.520153034984286,1.8842090020869429,2.0121941738337465,5.016442823908325,11.30805752609962,16.980343129333697,15.892624841456458,13.02476651896629,8.889718146580156,4.993011893992365,3.5824198150355397,0.715033886747003,0.9743896960913537,0.00404008636418167,2.2877959080811636,0.9959680638052429,0.02561030390864627,0.5810294228210667,5.0118063182822326,0.5593222909729352,0.7684006018305246,0.2315993981694754,0.4291363316915263,0.5708636683084737,1.9914012522435716,-0.5888733822145933,1.2723998439984487,3.678912049666417,-2.1248356039522793,-0.7969933366151557
2018,-48845.387212913425,49.945830020303056,-14.840207954399771,3.546218628799647,9.266573177945856,0.18244618219623276,0.5653618733235733,0.7755952876504595,0.648276321052214,0.44029594511437325,-0.9741773607476959,-1.2329047914657392,-1.2847409763468556,-3.045418514041996,-3.488026879540421,-2.136404050213763,2.3822687488525927,5.906427359946487,8.134986789478145,9.29874801518671,8.225374413095546,6.36437334995523,4.7446174964990195,2.978025720296058,1.3817969232077332,1.3613585070688712,4.640777897804577,10.96330724690449,16.387128038132925,15.253828892876536,12.52523794476517,8.744732575781715,5.063856677970459,3.5087195056190796,0.8321390884422675,0.9852719736329716,0.00653596497988901,2.2546527884961707,0.9934853479803533,0.014728026367028413,0.6162289925875037,5.167988786088984,0.5399768597874284,0.7714676281157846,0.22853237188421538,0.4190967912379703,0.5809032087620297,1.8088428656365922,-0.7341471280462267,0.5593209931349193,3.7997303821593493,-2.4520615070770164,-0.9085094448771874
2019,-48849.80987748124,49.59537210489094,-14.488957389897427,3.3713641371858647,9.58118110026936,0.18244618219623276,-0.10303671439354165,0.36674785588083425,0.22300074751695245,0.23882121385990934,-0.8025191738317408,-1.459708965655703,-0.9487703698009472,-2.6037276175918476,-3.0470384832592265,-1.4292692598344863,2.9418545059385854,6.450169784820953,8.81085754750178,9.652039566484886,8.573137605579351,6.469158072921903,4.984537569389929,3.1484639396203806,1.5893739689553368,1.7690119633868626,4.952315792816706,11.098973853936211,16.715502775684246,15.51004044651866,12.728188631865901,8.497413991045304,4.88494002967037,3.7505198987179984,1.003914565928913,0.9915792434280635,0.002622727447151897,2.313445043149683,0.9973807088976241,0.008420756571936527,0.5402911277147844,4.975376193090941,0.5825786229001001,0.7671437366593914,0.2328562633406086,0.38570417724838013,0.6142958227516199,1.7833942474736193,-0.40656443388686475,0.8546055231424821,4.195560455017094,-1.9975748281421546,-0.9158771667914759
2020,-48846.05123535617,49.97007376300782,-14.926180617485025,2.9589473551421523,9.61362987964811,0.18244618219623276,0.4411365339385179,0.5152904783129179,0.32460001229432583,0.4521900691565377,-0.8185809185715794,-1.3162468386705373,-1.2877403945747794,-2.860920525748063,-3.2628385832086604,-1.7168057954986637,2.6787593687641023,6.204473942849779,8.4816117041495,9.493013139916053,8.223028320939777,6.473991347864432,5.095078379059752,3.161202175615259,1.4681428878173821,1.4261429840247388,4.713550147782286,10.895117912568454,16.475826041033347,15.39713181385365,12.533395586211093,8.743103572018052,4.941210916081286,3.7946166256667517,0.7869007142794994,0.9873496746266163,0.0019050707544265547,2.3174179332623863,0.998096742741068,0.01265032537338373,0.5980332703777226,5.165757361703824,0.549892062300636,0.7742911597208042,0.2257088402791958,0.43676659898697817,0.5632334010130218,1.2280497624597417,-1.157206766841273,0.890398965846928,3.6899507064422554,-2.4754552341209215,-1.142321896971614
2021,-48845.365586799664,50.27261473000265,-14.704058954841903,3.4205356764406094,9.65810206598468,0.18244618219623276,-0.14762316438277387,-0.44734484193911195,-0.1658024540372192,0.11926703525578697,-0.8813406103602668,-1.407813583719042,-1.1202522520209943,-2.864824156444158,-3.3248769330574013,-2.006132284283309,2.5152398114639447,6.157734646754041,8.55782121806305,9.531023106475113,8.50043312543825,6.643769090805188,5.229364132517526,3.298632979624993,1.7597712935656358,2.1711545255013256,5.274390282924588,11.347397881480703,16.89352514388826,15.866389219256765,12.935052254594062,9.036946764634983,5.157078942596783,3.5074356516872776,0.7213887988772735,0.9942980237636804,0.007318684334039331,2.3151578172522838,0.9927080320202326,0.005701976236319628,0.6172002538953357,5.225971695171235,0.5394526557671423,0.7692646244785238,0.23073537552147616,0.43649666922172137,0.5635033307782786,2.0153084187057644,-0.4805825745607397,0.8833987032717492,4.045968016090861,-2.276049053200465,-1.262908649047722
2022,-48846.55097325913,49.86538035833004,-14.881504312287666,3.3265198554717452,9.181793676819266,0.18244618219623276,0.40290251614952705,0.8323231729688271,0.3394666541524485,0.20456986386576811,-0.5048893116286207,-1.230855093322872,-1.0818230167212224,-2.9489118995497026,-3.64356724061673,-2.1068900204201215,2.238853232629731,6.033707745302293,8.219370062280106,9.370059470654292,8.220813362729059,6.338097470671217,4.866066577068942,3.0933041917321678,1.4637437718655384,1.4239885951885531,4.728790165244804,10.720370812311359,16.59333339878674,15.73215976111625,12.873140573228138,8.586064442586462,4.744850180879008,3.5385492857384,0.6960437941518557,0.9891543677823457,0.0029027134444673188,2.352178831786158,0.9971014953549053,0.010845632217654333,0.5796177503951926,5.122810981528753,0.5601124284046742,0.7835672496470257,0.21643275035297427,0.4136832520909804,0.5863167479090197,2.0516727403157557,-0.8284488495203179,0.9315579792896428,3.98313601700286,-2.294482093782789,-1.392865196628646
2023,-48848.6608209801,49.83080332995301,-14.501005747009478,3.491139814377633,9.640365530053671,0.18244618219623276,0.2098586048128382,0.34643990782625467,0.07538376242373372,-0.21118443770742484,-1.0989183482838278,-1.2808318596755264,-1.125215052668862,-2.7766792779666676,-3.40375313895179,-2.004013598009168,2.2086622312884754,5.8598242424107525,8.287516069705791,9.663764048456281,8.571381561761468,6.899912570038516,5.277976604280886,3.403050200128034,1.6940532530858758,1.753753061122218,4.852588429269973,10.677357180048302,16.329106713297385,15.235668467027006,12.620264219020543,8.817296470100494,5.054749011400132,3.4529656517677694,0.690402291893687,0.9983340056177338,0.003565408959401007,2.32547077061038,0.9964409395638544,0.0016659943822662227,0.6554306352888242,5.176512556749398,0.5192184206619073,0.781832630306564,0.21816736969343598,0.4228186138691834,0.5771813861308166,2.038214599172529,-1.0141244121295188,0.9749508942776511,4.004059304504511,-2.2045298173453736,-0.9059989117342304
2024,-48847.26890450154,49.584876335397865,-14.119427535868873,3.9110552009767314,9.802603693418156,0.18244618219623276,0.020122955263651036,-0.14107056887910763,-0.18135002758227023,0.06217127310392838,-1.1417908619574668,-1.3959864056530373,-1.002853516870848,-2.7384330748846186,-3.521982110649398,-2.298161002545214,2.083328972933352,5.746777809806797,8.027043005804812,9.116561998130436,8.404386040805244,6.637950857801323,5.067992851786286,3.117389672116636,1.6250165626723316,1.8617093232274036,4.9993431923400555,11.051430110783851,16.750721200802715,15.507867020134483,12.53188257757406,8.386728325143288,4.821170109666943,3.5403632583874156,0.760511797963286,0.991105962358815,0.002423405216104672,2.3603330792894175,0.9975795288596859,0.008894037641185015,0.5877109048550414,5.14822387662298,0.555597646064968,0.7772741322102497,0.22272586778975034,0.4061479558260811,0.5938520441739189,1.8781088577242298,-0.3105176626512317,0.849181495958051,3.958310276308928,-2.103122247047328,-1.1231437469028211
2025,-48842.14437105738,50.50255227866243,-15.13212719661789,3.605654042491478,9.597981606996248,0.18244618219623276,-0.20080037390418598,0.1771497507519113,0.1401711198332875,0.2679174908203259,-0.9986212791884858,-1.5433355867986709,-0.9979558360735278,-2.7946225691410156,-3.450081055538357,-1.7284560878919955,2.597316814798428,6.251167481502891,8.37305697709008,9.631872355327264,8.548934187730575,6.841020710877519,5.420393194823358,3.596405770535864,1.8903286442790093,2.0525416255168416,5.201977325181492,11.504875123903075,17.077475627996268,15.801506947246773,12.934648693605933,8.695719695528501,4.996709996373341,3.620717016035268,0.6652400420504537,0.9879493647100641,0.00648706458878892,2.280502845174308,0.9935339309902761,0.012050635289935885,0.5994950055348339,5.2034796403246375,0.5490888529232636,0.7681418767964368,0.23185812320356325,0.4281008759269964,0.5718991240730036,1.9390795640488345,-0.8045656065054246,1.141207067654299,4.189062851889437,-2.3093613772015664,-1.3875120856058454
2026,-48848.99868165038,50.518194673507736,-15.18495437693364,3.5670768410388294,9.55431474851602,0.18244618219623276,0.34559076769499525,0.2577543076801054,0.30668787427876143,0.4916369570278066,-0.7693803952064238,-1.3853774983928886,-1.240750201194449,-2.981689450962191,-3.4699127472740874,-2.050434606885734,2.303878946717547,5.915430868675944,8.120115521939153,9.349936158992673,8.395795167982179,6.596701119072446,5.047175618910989,3.0698264656450713,1.5025975357921288,1.6576261749252033,4.950553162425231,10.680669312001015,16.646180794535596,15.429968693861902,12.600462750393708,8.90668009119216,5.218422537210035,3.560330962835999,0.9126532023592302,0.9867841917132899,0.011444551107263104,2.3535915707714286,0.988620688650667,0.013215808286710096,0.6437609889044349,5.098983542451128,0.5253130077015216,0.7758750904681853,0.22412490953181474,0.44427343141152204,0.555726568588478,1.8429783936521518,-0.715606940553824,1.096854598641642,3.762030228771812,-2.453623835492919,-1.007491922377029
2027,-48850.136010233844,50.222152823969225,-15.187708941084265,3.0960630002907044,9.59099288579303,0.18244618219623276,-0.19332056194175898,0.013324951900956391,0.14255304937781138,-0.0826440266061841,-1.2543477683337656,-1.6087327048740776,-1.1092058403484362,-2.9021295603152932,-3.4482790868442255,-1.9567260972519245,2.505128891112185,6.1029274149216235,8.536121287810369,9.62952601163914,8.503716364585266,6.499202198409939,4.925705858196845,3.0934801042077376,1.8045322254732814,2.1158138833474966,5.351054600749222,11.472780251477587,17.13326723141219,15.867519632457926,12.926880657012669,8.67967694769286,4.923178610443521,3.6135161701621876,0.8365173679665352,0.9986115772264765,0.0077614228228192195,2.3871050551962694,0.9922686192459879,0.0013884227735234678,0.5493214002047015,4.973743439038024,0.5773414612757876,0.7660741442289695,0.23392585577103053,0.3944811539123202,0.6055188460876798,1.6235631013440341,-0.8058747054901793,0.9388940321517568,3.578166836522551,-2.462948215923094,-1.257880205842483
