draws,lp__,overall_mean,yearly_trend,mu_jump,sigma_jump,p_jump,day_coef_raw.1,day_coef_raw.2,day_coef_raw.3,day_coef_raw.4,day_coef_raw.5,day_coef_raw.6,hour_coef_raw.1,hour_coef_raw.2,hour_coef_raw.3,hour_coef_raw.4,hour_coef_raw.5,hour_coef_raw.6,hour_coef_raw.7,hour_coef_raw.8,hour_coef_raw.9,hour_coef_raw.10,hour_coef_raw.11,hour_coef_raw.12,hour_coef_raw.13,hour_coef_raw.14,hour_coef_raw.15,hour_coef_raw.16,hour_coef_raw.17,hour_coef_raw.18,hour_coef_raw.19,hour_coef_raw.20,hour_coef_raw.21,hour_coef_raw.22,hour_coef_raw.23,pi.1,theta.1,sigma.1,pi.2,theta.2,sigma.2,A.1.1,A.1.2,A.2.1,A.2.2,fourier_coef.1.1,fourier_coef.1.2,fourier_coef.1.3,fourier_coef.2.1,fourier_coef.2.2,fourier_coef.2.3
2400,-48427.42524491915,56.478966577773996,-19.806463605638577,0.02371248447978494,42.27534322560932,0.0038016129156014508,0.0950810562955912,0.5230032178527526,0.6395407749397084,0.6357715892873415,-0.4125203014395117,-0.654551200648158,-1.2008420348261912,-3.1414344149319353,-3.818554030618188,-2.4228328069754443,1.6424182919796626,5.540389628179654,8.139642479916366,9.353392215437067,8.431839432766226,6.820046249034821,5.52694597076954,3.6922237581377826,1.9713721688918886,2.1919553156130203,5.552249854248778,11.826154166731573,17.39798220297641,16.653238636548533,13.29204551998597,9.360406636864328,5.368523836983001,4.001977295116757,0.985171687268152,0.9860609934055211,0.03906161460724248,2.589298940444624,0.013939006594478887,0.4241679292240044,8.053152076811038,0.878050113469425,0.12194988653057504,0.26324733638468556,0.7367526636153144,2.320102084253665,0.47407748689970924,0.6379806507459954,4.746565117787275,-0.8861326027350043,-0.46450160504328614
2401,-48425.6786550539,57.36644122715951,-19.498473452234936,1.1601647734995484,49.85931766558675,0.003106180124419844,-0.22384314797360855,0.2874469390578481,-0.3951441595939822,-0.46141974545042735,-1.1395482410478386,-1.2673313274772402,-1.3792172634678965,-3.259983695198997,-3.940214835837884,-2.4153124178636385,1.9187281955620976,5.779714989605635,8.150495948499085,9.181634657836062,8.051088610256823,6.550435118564429,5.23803045786837,3.409520756084872,1.7043827577564918,1.9798424378240491,5.632802942463569,11.986179490257147,17.486519582257618,16.51888443228399,13.274366570792187,9.403983720779824,4.961817183504232,3.859232710006367,0.8529179680397714,0.9906317467893235,0.03162576455838144,2.5817398972770498,0.00936825321067647,0.4391272919587927,8.200407194098887,0.874105599855924,0.12589440014407605,0.2524651360424818,0.7475348639575182,2.4686433581816924,0.7671286321972196,1.0553005293625004,5.87038276329377,-1.3522173591697622,-0.6690325861685826
2402,-48421.900140322265,56.498258188309286,-19.35542891801111,0.6938348071727525,46.2404499976684,0.0034894191382067014,-0.25711545909168265,0.22631055050595208,0.22564651199611752,0.2123646843438315,-0.03550043243484722,-0.9614167804091381,-1.0462490601492735,-2.868226221946379,-3.534021321428393,-2.0893844463643334,2.3431898918037963,6.04900633003593,8.369293476218138,9.494890492159197,8.267795710043002,6.560189255344187,5.038416990372379,3.1411743307196716,1.7553654266549839,2.0326286554635074,5.828510947210792,12.141702079473296,17.730110064896177,16.67485627869664,13.571347548840155,9.356182884514213,5.353129768064103,4.194146202739788,1.2266329309687325,0.9967297592186132,0.03211484055947152,2.5126722309481035,0.003270240781386824,0.41376845973462145,7.698991461819737,0.873733379593807,0.12626662040619296,0.24415725230785557,0.7558427476921444,2.3162651892455486,0.20686303870667433,0.5063603055718462,5.359317307612192,-1.12526424011756,-0.8241793297997881
2403,-48423.070077030934,56.88421235878693,-19.89090872878656,-0.11572668743345467,47.95185954069652,0.003029667789258334,0.4423522249244387,0.6216749648135018,0.7419681811277854,0.20995100129280167,-0.5447154750389618,-0.8170195025687357,-1.3363960561011927,-3.1842056653932804,-3.900695023208217,-2.498293877837002,2.0265149007290217,5.884086554782152,8.304706945392635,9.243160972603985,8.179381236681385,6.256509350388202,4.820891564604067,2.8863612238813574,1.5449146064975654,1.818556015842835,5.347183044610417,12.12900787100388,17.577504232199285,16.68571195616765,13.376733327571923,9.43048598180008,5.302072638525278,3.9124607357121337,0.9798580658811374,0.9863233818430609,0.02881402020661963,2.515308387539401,0.013676618156939102,0.41138732369919523,7.8366960601947095,0.8719152688775378,0.12808473112246221,0.25018188249932916,0.7498181175006708,1.9717112942824837,0.3624891213046813,0.7984805884200368,5.679002354816241,-1.4935027065531687,-0.7795596138295878
2404,-48420.20037157872,57.05015922119881,-19.901149852277058,0.4209606057353481,43.78058735005046,0.004720955022511643,0.29060065151360515,0.6089646265266448,0.3682098484344057,0.41759951061017875,-0.3551158188665031,-1.0780583404814024,-1.1853977943919678,-3.134585336535503,-3.7716227550592927,-2.2390237819026537,1.9816836608237616,6.088486979955735,8.34477275882371,9.347135254252917,8.193676212495202,6.328089580913461,4.938120551251955,2.926279179324969,1.6168148108037208,1.970538619729504,5.723404749049127,12.262175633949479,17.804604174199333,16.688016344045096,13.223914855358668,9.316051146492171,5.145179703703212,3.962153717311429,0.9971392591612873,0.9895956889662879,0.03170026068412063,2.5269078676589665,0.010404311033712088,0.4493290408274875,7.887744564291344,0.865965619502546,0.13403438049745398,0.26344101653753915,0.7365589834624608,2.623292544788257,0.2783586973495848,0.33687102014026393,5.349346277937586,-1.2772942869202846,-0.4487074538901257
2405,-48435.846063949524,57.111222463615,-19.50979388244106,-1.0539057347942018,49.269408341723384,0.0020220948317738485,-0.15137098045811365,0.14665721916990818,0.11128990068980443,0.2605087196081955,-0.5670604115215475,-1.119099684361327,-1.4313510316631055,-3.3572199289673366,-4.118283386538331,-2.6450310647020716,1.6376722639786359,5.721946296313739,8.295012844016796,9.304790633256543,8.419478094309937,6.682972407475827,5.247592224669184,3.28815955572997,1.6507907127727017,2.145818031246029,6.05143583093738,12.758726945002458,18.454316621902485,17.16475243827558,13.8342583844185,9.960731643469467,5.439276102280437,4.18316750374651,1.1455770450141731,0.9972369443084084,0.04367241389270741,2.6872442334735203,0.0027630556915916316,0.43364975814678886,8.289731416063717,0.884662083877364,0.115337916122636,0.252984738357327,0.7470152616426731,2.2581276540232227,0.1205746592904429,0.6529572254944421,4.691596578972789,-1.033024531661663,-0.4368627489691621
2406,-48417.77285302354,55.984447447965394,-18.99440656665589,1.3868806357218484,46.928156296560225,0.004321713215012031,0.42140179708122316,0.8321697930964579,0.6436158024029714,0.31090450442330436,-0.5714533084914981,-0.9772763481455365,-1.2498053190180853,-3.0177137075447926,-3.689267643302257,-2.2553410709900366,2.1319860270602438,5.769992452157377,8.113048872406486,9.205596081483876,8.276306022064615,6.408913553409919,5.082765327115235,3.2171242396433124,1.661334934791005,1.9832363202328502,5.679422473351845,12.068911514218948,17.506574786070903,16.649433075527813,13.55269675481322,9.449150211967195,5.4685033133937875,4.185685904755953,0.9595245325049452,0.9765336836138995,0.03410632517719815,2.510105775503145,0.023466316386100528,0.44119239234562413,8.015855324995917,0.8692323086564836,0.1307676913435164,0.24999422827120044,0.7500057717287996,2.3944872341198375,0.6353953189521668,1.2231463165256395,5.5558446873731455,-0.9247123373324462,-0.06922753395135943
2407,-48425.93697795357,56.36232018129506,-19.30687702303726,-0.1507471192492759,47.24543405550851,0.0037886988368863186,-0.06888834318373532,0.5838580443564104,-0.1547081713230202,0.6870486380599866,-0.2698282152825597,-1.0307785568146701,-1.2606170223173667,-2.948043304136304,-3.5412591922260193,-2.201709490367291,2.104033878794446,5.639275188047737,7.928242441881227,8.969222508617728,7.808752284106682,6.131196784710578,4.715115865714039,2.945508379469519,1.5324943846890478,1.6918755860150823,5.228575380038132,11.765424383082994,17.468776995964646,16.550841395460576,13.29453069886921,9.374228538651398,5.193856802084101,4.113852183785093,0.9931072133839215,0.9926485496358728,0.04016397004023615,2.544683189675181,0.00735145036412721,0.4314346284575966,8.05345571079055,0.8698398105533606,0.13016018944663943,0.24851990878569222,0.7514800912143078,2.2182800950195727,0.18043715722038542,1.0760403078200707,4.700236084545661,-1.0529353802491255,-0.117827323714884
2408,-48427.35930368938,56.33003529034408,-18.95995682433688,3.2346931664960454,43.859089752777294,0.003496430441661893,0.5174073973776476,0.6051350758497154,0.39735593101391853,0.24241227464327428,-0.4911103758527996,-0.909467040624276,-1.2964931086919669,-3.002622689259392,-3.749490423531483,-2.0761451366687567,2.2196849463336066,5.840413247213356,8.315383435172388,9.40007522795448,8.32058120201989,6.5341638647985265,5.226524040671409,3.3424585918652676,1.9446737330377686,2.061974875536567,5.52782956749428,11.826945667052577,17.517072382874435,16.648510772645935,13.411149807190354,9.40602589636151,5.311204235200569,4.030426626530291,0.993225843231539,0.9790428430298853,0.02645599189850945,2.4713011876051825,0.020957156970114688,0.4058407290048845,7.812857099425752,0.868339581027111,0.13166041897288905,0.24715576232205855,0.7528442376779414,1.9212294278749764,-0.2166957116579196,0.5808032818271399,5.337473965154949,-1.144241660213715,-0.708195639879242
2409,-48431.500718252464,55.559991429982155,-18.523604545826235,2.193370429634492,46.245577302366755,0.0045339826374566515,0.10869906506992912,0.25361184650559093,0.0819660882578469,0.018201328587738277,-0.7967814803672133,-1.22058533795689,-1.2444896249691506,-2.9620348836048067,-3.6526108714460896,-2.2147950380776673,2.3036981868458586,5.947156971601446,8.428315715817254,9.359737206037211,8.269599459140743,6.477660893912577,5.150226539257579,3.1110703951899192,1.6768808392743688,1.9619901436473342,5.775132812654636,12.105315560096262,17.461951124150552,16.41073051590682,13.096593923514593,9.319386720591146,5.441658018351699,4.126063896711552,1.096954531271381,0.9997872061635993,0.035102190530260764,2.434010779481966,0.00021279383640071536,0.43377911930978125,7.85815523960202,0.8649630586086344,0.13503694139136557,0.2591590462071027,0.7408409537928973,2.5529815256421053,0.9783231243862024,0.9276774827799971,5.993200756073127,-0.5630693688865602,-0.49638160224202366
2410,-48423.278904098945,57.527691741915724,-20.13886633398737,-1.3244535481137325,50.54596217976155,0.0027407926644003947,-0.26254216751132836,0.4545603758827926,0.24280533165343396,0.1909661463610854,-0.6518420152938187,-1.0794095197693812,-1.2944761099957574,-3.3150656411837307,-3.8593710424287804,-2.3866849600656415,1.8147549386585238,5.480014691763981,8.04839030697475,9.278758652811865,7.941145615459723,6.178056213398149,4.746528877449645,3.0027730059819495,1.621898396456465,1.6840673847811343,5.461589900465703,12.087896136749505,17.756543420966295,16.698214297690058,13.337483238610718,9.529464276923251,5.314438761106075,4.1265639056804755,1.0008173828536802,0.9981327462608071,0.03954813644990337,2.5564627095470276,0.0018672537391929422,0.4195612861147243,8.02032411369173,0.8724601798187818,0.12753982018121823,0.2542215353279611,0.7457784646720389,2.4107135281794783,0.46978998119543236,0.33133485299934723,5.105909811398812,-1.2701432955600924,-0.6004995096211786
2411,-48423.070201590366,55.88048119814911,-18.81101445383868,0.02758522262012264,46.368728644044715,0.002296912621105019,0.19470588595690985,0.6746290479498888,0.4237529616301859,0.22723985651777456,-0.6934155949208101,-1.0682138981863294,-1.3438641009341294,-3.327916625673466,-4.052440489220398,-2.816126197268112,1.68155725423995,5.410602133304216,7.983731977511599,9.186311036251523,8.11472046809329,6.181906273612227,4.781099669222894,2.8871987045902467,1.5116977144176353,1.79917152757016,5.408539187835607,11.989554564762802,17.651033546435034,16.616092873188148,13.349491801898543,9.57169373593709,5.543132335220273,4.079706992285479,1.2087526059692675,0.9862885676751971,0.03453923272911804,2.5643948883607597,0.013711432324802875,0.4055035350048693,7.9166732945363325,0.8750172520086561,0.1249827479913439,0.26171325397532047,0.7382867460246796,2.864661028558332,0.4730556132427108,0.4438561796812993,6.006034542812214,-1.118525614235038,-0.6878913459467527
2412,-48426.069485672255,56.68874957896358,-19.59490098664463,2.310362463952264,49.583246933805746,0.002317082200366876,0.2830851102528102,0.5856193023243389,-0.18625079729755004,-0.25105195838723937,-0.7297098119315755,-1.2148868675180626,-1.3348025243270825,-3.238062320276838,-3.895852073004371,-2.494767231412078,1.641293208826183,5.437082850965322,7.798273954898847,8.882381152105832,7.918459273825538,6.23113905392452,4.83159430173423,2.9479538438065958,1.5392086086302545,1.8466317257638434,5.576601839221327,12.001882197904518,17.656536038384996,16.804631100490578,13.55826306798862,9.598008531595802,5.589412153132651,4.149019757097078,1.0037521890283538,0.978299157446831,0.03314607682344589,2.596757110024782,0.021700842553168953,0.4701702286431229,8.061148920951362,0.8805886962038361,0.11941130379616394,0.23857443858878033,0.7614255614112196,2.6207323576190293,-0.009995518791911948,0.6909917040377297,5.171539518585345,-1.4139254960904328,-0.609726970812397
2413,-48423.191148284546,56.98492080850163,-19.500924452634862,-1.508377033894641,46.522340296348375,0.0029671093820875165,-0.1271579160746893,0.26913556231452057,0.30679861748131676,0.2135732792442574,-0.5300104286613446,-0.8591044520583556,-1.1524558924936417,-2.8807456388584587,-3.606007766027787,-2.0886919085399493,2.1222611713623216,5.931161114843335,8.055988588272195,9.14885717874431,8.29615857645383,6.3938090472448,5.07676512255797,3.126922971583172,1.6467524326507637,1.8009384558912438,5.590023158111817,12.323569902177065,18.048509995199318,16.962602400796364,13.643780725903472,9.701912723058467,5.413064018970475,4.085281561821756,0.9502986524683256,0.9937577738908914,0.031967680208948156,2.53534831063495,0.006242226109108628,0.42967988408768043,7.83920087418606,0.8775502012823655,0.1224497987176345,0.24412215254398792,0.755877847456012,2.1346841708475526,0.007945085629467365,0.9170018209407482,5.3092825085539115,-1.3000201658867645,-0.019036749553235213
2414,-48422.76993956522,55.89715506186208,-18.63942371424458,1.9390058637411212,44.19421204040539,0.004012166799320337,0.3118356933605977,0.7025200814960374,0.383275046447097,0.3214314288102698,-0.2491961685932034,-0.8788276804585311,-1.1908406591135983,-3.070104756355048,-3.6109355741482196,-2.084162540324283,2.081872810641095,5.792350332279796,8.247191106065335,9.294133052013247,8.267962517889472,6.604847037396217,4.965199564838318,3.0761766575240475,1.5841671169893172,1.9279583961854008,5.547721116201255,11.861624851150935,17.25459745767267,16.34531188057126,13.161685472707296,9.048302311494206,4.932752499476496,3.684202335046876,0.9933849835653658,0.9811412034662331,0.03108115284518328,2.558660777738004,0.018858796533766875,0.4378599218327106,8.029122558692487,0.8699932786810105,0.1300067213189895,0.2548692670769609,0.7451307329230391,2.3537269706231903,0.3537045159268814,1.1967565302116037,5.661506059921123,-1.074093794658528,-0.4702484137558164
2415,-48423.06282928615,55.96459598515239,-18.72055885945251,-0.20168296030794644,46.1650356057893,0.002354838491692041,0.21797063319347287,0.6233346954496327,0.43859257602463275,0.22030897301042393,-0.7224137898453544,-1.099159385364004,-1.333209878917585,-3.3457902008012064,-4.058628866218345,-2.8577121190047903,1.6369882793506838,5.404903629733363,7.951225316822712,9.19066038925944,8.034669315096643,6.197991079639887,4.63530023405853,2.892028580269953,1.551787937485239,1.781348213295564,5.43152289170897,11.981427503739646,17.63277029194823,16.588361236623367,13.315379533783593,9.617598452753334,5.585109503680874,4.191085198855456,1.1579315217108668,0.986090021044898,0.0340030495084478,2.5468184369474813,0.013909978955102043,0.40930414865027986,7.9642842118264525,0.874109189734921,0.12589081026507898,0.2596515478232977,0.7403484521767023,2.8287146583981753,0.3924014967079234,0.604500039145368,5.968707454341393,-1.2482961166363336,-0.7284548515084789
2416,-48425.60708382913,57.62682166454114,-19.87308268459438,-0.7608580536645254,46.73281536127659,0.0032075532405611896,-0.06959857680146166,-0.14437999413888097,0.0868816366817682,0.34877330120701944,-0.6325315716473165,-1.2972158249016563,-1.3001559715968076,-3.1369162211158836,-3.816945763244327,-2.327056790954303,2.0272247247694737,5.620152316923233,7.90034213983891,8.926843700202177,7.990239599571756,6.148789690486047,4.586611366716138,2.8581052364464536,1.4104501753984593,1.7226489463980468,5.18996698812484,11.797092679826823,17.56637474654925,16.62306226144863,13.515561005359734,9.440619006229829,5.307251084809989,4.267737475888535,1.2990347816496335,0.9929336842741462,0.02845206559023819,2.5042254113443727,0.007066315725853811,0.41223944661126966,7.941403524065394,0.87655438158993,0.12344561841006996,0.24983276460052634,0.7501672353994737,2.392254456490241,0.4498663057648065,0.4635533771017108,5.303683526460144,-1.7442784237753888,-0.8426377722269887
2417,-48426.91422426979,56.87181320502573,-19.857907851452293,1.952353709131382,49.001419014216495,0.003957822255369836,0.2836108226736201,0.43442503147357425,0.33159571772759266,0.2865718571956042,-0.7069378109095236,-1.1355250656599083,-1.3586245918617192,-3.1506908710485706,-3.7507864928690227,-2.2018509494444864,2.1451817569135447,5.511211788964765,7.798002735349933,8.89900160029588,7.92304745464869,6.206400188160281,4.868554748714371,3.0524997546103467,1.4879685760967123,1.7719729892549423,5.456937205853851,11.791503793456446,17.239963925684705,16.538567097337314,12.9519794759031,9.14014002381334,5.438069921614853,4.247581965873798,1.166727457387962,0.9918112590199923,0.03851349164634267,2.484727370053632,0.008188740980007658,0.42054953570102765,7.862273474321837,0.8654392929475228,0.13456070705247725,0.26433198869523944,0.7356680113047606,2.707460669610766,0.6573348893741043,0.7346007823015718,4.95975586001147,-1.2360190465411731,-0.842268376276708
2418,-48422.22052621553,56.68867711281548,-19.752726265252456,-1.8503251664198566,50.05173316154734,0.0033641288630688487,-0.1753747310456683,0.29857913760138677,0.5599638094752982,0.4994133990414761,-0.36143369677249604,-0.9533636295413546,-1.2600022370286323,-3.058818580141155,-3.664272923715351,-2.2413251095546336,1.9860139403628776,5.8262900235208,8.423863144997886,9.233798870025451,8.144670159083605,6.397658742308797,4.931692822246102,3.138351890657368,1.6329565606670247,2.079561849086838,5.900774471696969,12.091461620148491,17.674863762098873,16.828372982104703,13.644185762619738,9.58981727510163,5.489893656105194,4.163000894024528,1.0760578905128935,0.9983438454830629,0.0329423571658611,2.570803808492143,0.001656154516937125,0.4348930283646944,8.068221986550222,0.8650810480404783,0.13491895195952175,0.26356909702797265,0.7364309029720273,2.58817734230808,0.42350957027469693,0.7255015004647885,4.990961370391426,-1.0565665844699483,-0.33380993190301805
2419,-48423.40574461087,57.13220848212633,-19.993261305323713,0.4797957143957069,49.56755921934361,0.00478707141498331,-0.2083550496794839,0.17494549320639216,-0.27650977725274095,-0.12659116145910798,-0.8880407864012332,-0.9675782855793122,-1.124400104868106,-2.9770079219561545,-3.470702546442658,-2.1303170179636557,2.0940877093647856,5.795965380443095,8.282992823371504,9.303150576984764,8.332833789436753,6.509464501967653,5.173692531465928,3.273577495979047,1.7934639182619596,2.2272785103658856,6.160806472005501,12.652735195131735,18.021530059750265,17.10175260379578,13.77465583004836,9.779099792666381,5.68351922541556,4.226042432691937,1.0438661701692327,0.9980273412682895,0.03138765759036567,2.5446229096518693,0.001972658731710486,0.4314142905379953,7.9484483712468315,0.8727175323134425,0.1272824676865575,0.26345174369461344,0.7365482563053866,1.8705598906591556,0.40964460525269797,1.203018308907864,4.988817481788382,-1.078200504645673,-0.15759043471815848
2420,-48427.45626979522,56.50924953472459,-19.247607667137647,1.3077686404935953,48.44120093349542,0.003357100391866459,0.4283577278355435,0.5796021843926459,0.5677718944071274,0.6601064482857936,-0.40886138726219096,-0.9481188934505556,-1.2875292061363648,-3.472814593856666,-3.999461573736334,-2.5140575148600965,1.7276480830127066,5.486241342421754,7.836857012284786,9.142029459555115,8.278225851884228,6.509072263982284,5.046472374402333,3.179873556850642,1.685699769027202,1.8733302363335778,5.519377471295567,11.88268217427471,17.582704243222196,16.44403282627135,13.15038819372043,9.02744158837856,4.879232436796529,3.534385402807126,0.7941491134680707,0.9951058766883396,0.04072154157761529,2.5899147911610787,0.004894123311660392,0.40864295683308804,8.109242967452289,0.8771075860598143,0.12289241394018569,0.2724299984400865,0.7275700015599136,2.4863298182063507,-0.09091697605809146,1.196450166515472,5.680530823469805,-0.5336309245715056,-0.2680082896815182
2421,-48427.98796215072,55.87956839905263,-18.915958058817324,-0.9979828568194509,46.74844578079349,0.0036819097758045,-0.21942409437168375,0.027450344483927164,0.31777807555467225,0.6312080987167272,-0.6880593862927358,-1.1802082720899203,-1.3030996507835133,-3.148510874451675,-3.6158547103707557,-2.1981663499343824,2.151238430234211,5.84071503701045,8.348326770685965,9.396213460554929,8.215295635607387,6.6332979566692,5.324912527658912,3.438463536612197,1.8238427238562207,2.122182061276094,6.018931831004061,12.713654295372482,18.28214771254109,17.149144879282908,13.680617745410242,9.674110380658325,5.281608264565,4.06274706336825,0.9483736346563375,0.9717583149321067,0.030931782628334445,2.598973785174039,0.028241685067893263,0.44653909894734845,8.094438460844241,0.8826405909903728,0.11735940900962716,0.24895934406357786,0.7510406559364221,2.2266976283026167,-0.049307380529215294,0.4543798906349147,5.678774741135806,-1.3018926964471644,-0.44295822605811375
2422,-48416.943644438135,56.638537011621246,-19.735433377544386,-1.1798028896372958,47.46206800647511,0.003656898601732741,-0.030789131955605828,0.4486959968258518,0.5377973471937817,0.557902643865491,-0.16859454217508563,-1.0288417402339867,-1.1291906336771633,-3.0498598953750538,-3.7379470141776396,-2.26280512062416,2.13396558490938,5.989783876492448,8.38172808249782,9.354655419043127,8.004571919596758,6.2567004202302305,5.006028836094893,3.1736391266564237,1.8397488783982674,2.1105092753591994,5.862976938391957,12.122323779104113,17.695377761476742,16.91326605803967,13.494488056428393,9.590897122637317,5.591080213162925,4.161413660931158,1.0894059591418614,0.9973266634087871,0.03518676741672371,2.490045254845172,0.002673336591212938,0.4384891260735595,7.998703587375217,0.8719683509756514,0.1280316490243486,0.25257007045736424,0.7474299295426358,2.3041172151974836,0.5115749166907672,0.7445483957158535,4.822944440262747,-1.3499886627192281,-0.45730015495394033
2423,-48429.9351615537,57.196750850293824,-19.985797690610163,0.7998700309421369,46.994040359526736,0.0025194845350567357,0.055164118099446546,0.38797352045953065,0.22717844710214022,0.48607812180126914,-0.12220979757081832,-1.0180379083758309,-1.2934113819136774,-3.459278186527596,-3.9310883683006823,-2.2107925959429333,2.1986348517284253,5.972117258090553,8.375930204815681,9.50475382782575,8.155025671185298,6.737580151408923,5.300911945867921,3.2726746108540326,1.869758249327732,2.2386726983937093,5.851707067611551,12.298278119394531,17.85812794706647,17.123726130481035,13.91730761942882,9.727473019010437,5.477374546049004,4.161623763064958,1.1558851231581801,0.9754795980518652,0.033572968936485696,2.5596503919876525,0.024520401948134762,0.4282995328807368,8.008383502850663,0.8796349610783922,0.12036503892160777,0.23506383235016584,0.7649361676498342,2.615802783123336,0.331982550373049,0.5316337982977748,4.986273920766441,-1.388464286087177,-0.9213594878048481
2424,-48426.31120225859,55.88198701402389,-18.805341016327105,-1.9923141473612889,45.979579807672344,0.0026476110225810336,0.0872551742245404,0.5237998778533792,0.06319939291435336,-0.14430020769451793,-0.45465181290231205,-0.5755472630902647,-1.5143665061119502,-3.2075084464286014,-4.028662253513324,-2.6042764508077245,1.7294231325374037,5.589873869760806,8.048545823315001,9.116458180483527,8.001933628837298,6.038424560228364,4.7579420439570645,2.9396026661122603,1.5290405441361892,1.7568994855589304,5.317343005572848,11.625695505690599,17.449690726552404,16.543341124460962,13.432550049759667,9.475095581273841,5.340017653275793,3.989749397824579,0.9746275520470942,0.9833427920270666,0.034022778070650066,2.5534183559466483,0.016657207972933352,0.4501912956226101,8.036899221354776,0.869657109751339,0.13034289024866097,0.2554724720905712,0.7445275279094288,2.2831580647897725,0.35088547601806963,0.8280629872229339,5.781000671607369,-0.664198956990939,-0.6046268686955647
2425,-48433.32966737755,55.18032727337227,-18.140757887475388,3.1590170600928564,43.844765130506,0.003997064688279799,0.5870403816010378,0.6857361869374696,0.15678389760852268,-0.29817443533202537,-0.47286743869824355,-1.1986535219445085,-1.0784453753588348,-2.8831652136748644,-3.7565606947329417,-2.2644080215737166,2.2014089309880296,5.78757513580117,8.310568344010054,9.419801715991161,8.154155211673505,6.432878407038037,5.086567890078854,3.39104243473866,1.9291186737860948,2.262665185750474,5.950280455403187,12.281426159566925,17.728992406560693,16.9272041331417,13.584135442470577,9.67006946846563,5.454337025221089,4.109820759122789,1.1662287741788053,0.9975419385024462,0.036062944945906894,2.509780109011681,0.0024580614975537873,0.41960334207190364,7.852616249008912,0.8640296683522043,0.1359703316477957,0.25473799245584694,0.7452620075441531,2.269729957996811,0.7545060696926552,0.8623776240009221,5.465901047920518,-0.5837476353678304,-0.6088792147802464
2426,-48421.546595444794,56.348065313942215,-19.04689933528373,2.0730805820496734,50.037272070649045,0.002907383932575329,0.35486079156177486,0.6894713362144815,0.15218290754734987,0.32471106162410185,-0.45741703690754554,-1.076609637080732,-1.2972471974146553,-3.3153222642514355,-4.102688255972221,-2.6152067201579228,1.769161906634442,5.7267771200508975,8.062424979028698,9.179177334266614,7.923473838321388,6.179744494344102,5.009467433076349,3.210634608448341,1.8147336737294926,2.048735421365034,5.986878625193144,12.346480530777438,17.922975482446695,16.97793556548922,13.851457754748548,9.926252544340644,5.653468870178631,4.364136927035484,1.0586240793758421,0.9974193192419162,0.03490189071230512,2.572143693091927,0.00258068075808382,0.4365812709161685,8.001882126255772,0.8704786632411479,0.12952133675885213,0.2579131401474326,0.7420868598525674,2.035518425463275,0.49986633038770545,0.6650030208535622,5.451297266896832,-1.1599215239833245,-0.46358232317519904
2427,-48424.97393390957,55.46818688073677,-18.65548859214061,0.3631552459018612,46.798837215254075,0.004885354726020867,0.41827609739435045,0.33374937115796954,0.29920270083922546,0.7130319120562093,-0.4188567102326596,-1.2801641002046578,-1.3666045422556123,-3.133149039498409,-3.777376920974351,-2.4067754603635585,1.7464012324579297,5.648781248870372,8.043271045108353,9.341898510611566,8.13054271464847,6.348737229263165,5.038679008244674,3.0772564963965436,1.8063485786397147,2.1318561119906017,5.736723305966673,12.437213315834803,17.90479336064303,17.057742096875597,13.76855532399632,9.606762280433985,5.586696646481028,4.025969408176383,1.0319184557087044,0.9762391959683305,0.03081410951193691,2.4984646862939215,0.02376080403166947,0.43084608053992846,7.8962250071967715,0.8678818223709674,0.13211817762903255,0.25194687543954275,0.7480531245604572,2.330199163158727,0.31388042438442987,0.7250184530177654,5.471198422045991,-0.9766204859689118,-0.49704640444809134
2428,-48426.9271259501,56.926517210202675,-19.547806423566957,1.98399067426559,48.6043602291671,0.00446343494464689,0.010664568228120381,1.0788280068039924,0.9423570907400219,0.8084057987346355,-0.0716531017189771,-1.264915783007026,-1.2276342932924402,-3.026871533911178,-3.618538917825884,-2.5026393485495424,1.707639512338811,5.727716476605674,7.942921955222828,8.948694825790023,7.965155615568776,6.28315761791278,4.9750086854430124,3.081997922601329,1.6965483620363244,1.9586846149084676,5.606488168314099,12.00184455610299,17.692991910036195,16.709741847239982,13.174599262709558,9.339616990860868,5.29591487846384,4.027568990081421,1.0833409099731344,0.9979443350461512,0.03679235637057105,2.5521473318467613,0.0020556649538487903,0.43391086646289706,7.865479839330732,0.8710643528254798,0.12893564717452022,0.24432827253194467,0.7556717274680553,2.141717934520167,0.37878539439995795,0.7913203940208811,4.889121376526359,-1.4388925589166461,-0.5234787742274092
2429,-48439.72577363687,55.02235658909208,-18.10836871386941,0.1578891205093278,45.978264160592865,0.0022930047322760445,-0.17153946062980027,0.10738547060095352,0.3644572930072716,0.857481480030899,-0.7162504331849308,-0.9044436884209377,-1.1004102775466733,-2.9699603676056525,-3.3697551193221638,-1.9794418812913208,2.1947900341275237,6.067692744088071,8.185761311579292,9.292386265622845,8.198505137769644,6.507787436479008,5.0836380290498155,3.297518601054857,1.8156757607964968,2.0855592906929017,5.649334784353692,12.252284156732117,17.862881834699746,16.983121382291493,13.671953794526356,9.714031799593815,5.658879520034991,4.312111127500101,1.1818236252796432,0.9999962119672793,0.030407701301418153,2.5582561698534483,3.788032720719592e-06,0.4218021877456525,7.949937877126388,0.8687114985488751,0.13128850145112492,0.26752814970440386,0.7324718502955961,2.683018889859194,0.5555234431106697,1.5919789818033256,5.717584646975146,-0.5616959389340707,0.11123355526465956
