draws,lp__,overall_mean,yearly_trend,theta,sigma,day_coef_raw.1,day_coef_raw.2,day_coef_raw.3,day_coef_raw.4,day_coef_raw.5,day_coef_raw.6,hour_coef_raw.1,hour_coef_raw.2,hour_coef_raw.3,hour_coef_raw.4,hour_coef_raw.5,hour_coef_raw.6,hour_coef_raw.7,hour_coef_raw.8,hour_coef_raw.9,hour_coef_raw.10,hour_coef_raw.11,hour_coef_raw.12,hour_coef_raw.13,hour_coef_raw.14,hour_coef_raw.15,hour_coef_raw.16,hour_coef_raw.17,hour_coef_raw.18,hour_coef_raw.19,hour_coef_raw.20,hour_coef_raw.21,hour_coef_raw.22,hour_coef_raw.23,fourier_coef.1.1,fourier_coef.1.2,fourier_coef.1.3,fourier_coef.2.1,fourier_coef.2.2,fourier_coef.2.3
1072,-52051.6247277321,55.02766468498644,-17.67213111559711,0.17088439452950696,5.047886245605421,0.6579398053700117,0.5618580255911432,0.45874731328210466,-0.5682292682559912,-1.1753921874256434,-1.8833103338960375,-1.5914364115250061,-4.281164866555248,-5.271928585224774,-3.74511874694225,1.0204460651723193,4.887314143715182,7.379013627409601,8.861920723253828,7.698730278311888,5.653738871079718,3.9614096037001536,1.841446177667361,0.012546878971604614,0.14665025225038295,3.468152379775359,11.715256285745172,19.36685118985366,18.25511464510413,13.256633016215254,7.654154294793856,3.2780450798889214,3.0407113060485,0.5711233632698375,1.8761692917751986,0.15413816671973532,0.7667056768204745,4.887375090389911,-1.7915680699283678,-1.4362395607354106
1073,-52057.55220853511,54.647132259188865,-17.700446946512518,0.1805392147192618,5.1013315855726145,0.04389547445253458,0.6203414242091083,0.4383241026158181,0.17487518490041426,-1.0879951243333923,-1.6706382251448892,-1.528956868242946,-4.132787996962157,-4.899647082012684,-3.227805084413571,1.6275355612881295,5.483234863640746,8.08650433966091,9.522828204811818,8.813343090959613,7.021471714419219,5.453350828920056,3.245605367098047,1.3412341068010145,1.7525535821699652,4.811015445232576,12.986710391478663,20.587731185504577,19.37066071820435,13.931843395430096,8.055773638722385,3.898179508810494,3.4073983438755993,0.7030317086595097,2.418214823729176,0.012150303460272002,0.04608855123095548,5.166225129894252,-1.668781945118422,-1.2250886926379898
1074,-52051.47788680951,54.358788805003925,-17.211458042017973,0.17352442111661912,5.042917169309303,0.18675910014965977,0.7461897343834426,0.23932060142834882,0.03914643227192166,-0.9907783088030773,-1.3566112002729602,-1.4185253967846752,-4.034746100949055,-4.874999210556381,-3.123776406002407,1.423548517280499,5.337813936303843,7.945294020332253,9.396978052518254,8.484880034322673,6.196053658002589,4.646692822173905,2.6029593435350336,0.7259304783587598,0.7000658166508595,3.5576243023847143,11.891559172634297,19.776670714050443,18.36385787565799,13.234939561538356,7.58466148836394,3.1232393649989523,3.0248355569784304,0.7204737155510549,1.7721291384244555,-0.3782278193599325,0.3248736045206585,5.362257084902489,-1.4473357862285066,-0.7861434323598135
1075,-52069.2530618553,54.53272549942588,-16.733279366651363,0.1840666557503865,5.104510492050344,0.02842540187273908,0.45919270501161974,0.9997848803116987,0.014728333715476952,-1.5538188887286657,-1.7257570690667994,-1.8301544983454325,-4.123047612015889,-5.034027226981498,-3.3605033409014893,1.555492655458117,5.450997795407635,7.860319489727829,9.506116780048584,8.433775701212676,6.223453466167804,4.423336027400974,2.2712561169322116,0.818630957708259,0.9736256808525815,3.867718894051986,12.145664973354805,19.77241007749205,18.600975159252492,13.599773069577623,7.942767074622411,3.743832798694433,3.2086572542574148,0.4223488526081711,1.8823408636449992,-0.7292871643082393,-0.4737224995512914,4.83464059485047,-1.5951773825253608,-0.9645314348531049
1076,-52055.789136055035,54.72950048545478,-16.782666802256518,0.17801407063110963,5.084356139564654,0.610522311625696,0.9073534219067683,0.3877360473813854,-0.61160393769216,-1.263012840180891,-1.8414248196187095,-1.6265780096039917,-3.987371617327982,-5.286918630861177,-3.412201519136404,1.087127075742839,5.100856919218271,7.541205745084986,8.854781438694882,7.910713606910072,5.613986597837389,4.299934743862676,2.3014289029587456,0.47121002867267603,0.32501988188357506,3.300793677942321,11.456006903157494,19.00549027725279,17.85042339685212,13.200778300807219,7.3975281098492145,3.3056736398746036,2.994597229805202,0.7859531841507489,2.082534885773993,0.09271003064556205,0.4190292482765299,4.493545582069277,-1.7277321720033316,-1.1779559488931175
1077,-52055.230189323374,53.66623187627613,-16.91761616312537,0.17031717481945205,5.0459550586581186,0.7713486336614263,1.1148996729213982,0.8139494720534025,0.36350309456215074,-0.757490049188158,-1.7188197517020787,-1.6671417090125153,-4.175282629094921,-4.980297358040332,-3.3936853507917117,1.0339388606001099,5.160922824166355,7.8177920059147645,9.149263628275575,8.292504246754218,6.309757275414864,4.88077529150507,2.852062925464382,1.3647537270558412,1.4864837619893874,4.306393207679945,12.278535714936652,20.332960388603578,19.228922621899795,14.26376635495855,8.010956093454535,3.7284820799073506,3.3318958073369283,0.957891052879184,1.7465671517408006,-0.12302749365234986,0.7217915398337943,4.957106296558201,-1.4401325995015228,-1.2004189452095453
1078,-52059.15757202509,53.93691014653164,-16.72543357760245,0.1743241058857899,5.114451491065737,0.6094563525007292,0.9358347488375138,1.0574599497764783,-0.11917446332158671,-1.1163680091287227,-2.457578127312846,-1.6318401191473533,-3.9749683650956906,-4.928469426823882,-3.0952831953789537,1.4993839576678347,5.446419481474772,7.620252600349415,9.011157138703147,8.131665805624717,5.936363680515511,4.368236412011609,2.2805240791447736,0.5955032987703883,0.4044461416034578,3.4444564353481475,11.613277807823465,19.580776871437184,18.20943330881394,13.568455161862367,7.9182060386788224,3.178474718309661,2.863704493416056,0.637531046566744,2.8230400079343143,0.26341953578540056,0.6691789184607069,5.168851378295104,-1.7680329634763126,-1.2965158262753234
1079,-52063.65657130056,53.93428291659801,-16.53605940944884,0.17048760775875407,5.13599493080841,-0.23060141987579325,0.869094306174891,0.5403776050320033,0.0007016543269367931,-0.8099010256757015,-2.0643493357515794,-1.3942890310552094,-3.98811793179664,-4.832698246612116,-3.000769748214966,1.3546649502273298,5.476437320829409,7.7232169262363,9.258764827552383,8.48790929095072,6.373160821784515,5.191930969533443,3.22658009881985,1.0210340095234063,0.9890768800814742,4.1334305242370215,12.515139933641882,20.023349288722173,19.121395127258815,14.022415182879842,7.8946210064238524,3.096745981999592,2.9085534181531987,0.7231387519008237,2.420807300314236,0.20078369579711874,0.007310307908917624,5.311011558229904,-1.663252488211862,-0.844248333058395
1080,-52054.13930498916,54.88086765428185,-17.598402675229604,0.1777805946271951,5.093203748295732,0.5163926660158039,1.3313619040916123,0.7947611228175439,0.24397204903374525,-1.2215732929334917,-2.138888139815306,-1.6294468723117048,-4.332947231389988,-5.088381168391131,-3.4601003378964834,1.1499644838635894,5.149647724348411,7.617407180264638,9.100626282485702,8.15269845675922,6.076227395047542,4.3152589468713565,2.0548739449205424,0.0859270307451269,0.14106496919878436,3.3035025482547034,11.370559928992977,18.812690279405818,17.791868985395617,12.705247079868192,7.304044452068208,3.095966331921735,3.0384974188517844,0.6088766268332471,2.416632596267543,-0.057119227820251715,0.6713685265352927,4.684867112126308,-1.4407908877929552,-1.1194358581698562
1081,-52059.29617172889,53.57042931789042,-16.649014380922264,0.17707705742418517,5.077194141833208,0.4844447706897975,0.8466651435300331,0.4189108314881912,0.130472231088774,-0.6892235974356627,-1.646332677367825,-1.573487504828538,-4.027858778047351,-5.022901456494717,-3.3308305635015936,1.5879507077771284,5.536597947585957,7.759358672917579,9.264432381684973,8.496734135603747,6.5459451057311036,4.830801671587444,2.3794074754632177,0.5614549222914026,0.7948412644757247,3.7245097616559,12.033590293217015,19.782852032201244,18.824580713993303,13.829908831072284,8.03558373832801,3.6296442516347844,2.7826448882383277,0.6543826353693006,2.432859105629891,-0.09537066600793084,0.041603054125911434,4.670042038620657,-2.2148228256401623,-1.5184214021734372
1082,-52052.902836492605,53.91558190010705,-16.76351232735196,0.17759165413438327,5.046302758476572,-0.05221799651184713,0.9621330501962384,0.5950733313631879,0.8213706506905998,-0.7094405906120897,-1.3259672002429403,-1.913677715035546,-4.278876136419327,-5.3282819367595335,-3.438436171293852,1.2328422923669717,5.2375107485380985,7.715558846070852,9.209106743214708,8.262570834871905,6.130988931433859,4.624084339696779,2.4442989627613336,0.4715913868899493,0.5784625873163087,3.865005851162074,12.046908234753221,19.652267445760387,18.305179286033564,13.31579372648789,7.614328203253081,3.0521802220418808,3.1174975577384116,0.5957528709268437,2.1956034778509537,-0.7062392321935543,0.07171819789843842,5.449236065978798,-1.545725675399494,-1.18178582329
1083,-52062.67628700875,53.66764689181827,-16.84566910501142,0.17203911813223924,5.0900701508601225,-0.2421867313270989,0.9810145715145866,0.6215980552732625,0.24313359162051307,-0.8914813151817724,-2.4066172907920063,-1.3473027343920396,-4.070909828568317,-4.983834167213166,-3.177715690994387,1.5646009449055116,5.271680646004694,7.920239493774773,9.234272640810946,8.30002201686329,6.512353332408022,4.969566766566002,2.7877147606158768,1.3451385663749964,1.3447407624271086,4.338501734125252,12.317793813343743,20.187542739041156,18.691678042800504,13.651243202693859,7.515348693301292,3.256792772493543,2.7588597231009366,0.713473489476968,2.403072217656315,0.06495797469733733,0.04935936809000376,5.116656112260406,-1.556736745595007,-0.9044522431740984
1084,-52060.779574839355,54.17041438033268,-16.976014685078923,0.17267414753632826,5.067368487157441,-0.4345419914761762,0.49062267449430547,0.42142654399172547,0.04153933944980301,-0.8818205197691686,-0.9298600736184147,-1.5152581988063396,-4.049412828596712,-5.188587841893008,-3.482617950216308,1.072242512892417,4.693407216693372,7.306442362423319,8.790697948900245,8.18091410251095,5.822667380661296,4.09870601621909,2.2565405146424093,0.359520751982894,0.5874382921432629,4.233401220439872,12.571908698676314,20.12061132134577,19.14474286766394,13.839400165290956,8.065961774567016,3.610129795255502,3.1164046689778857,0.5374178094098068,1.8172037656997029,-0.15586882178110217,0.07449039496021315,5.28256185430418,-1.7885712765322987,-1.3401074954698524
1085,-52060.763047489236,54.30564628147701,-17.620971048895687,0.1738744454280655,5.032551588205765,0.21994606782627352,0.827005149799405,0.7608194438263346,0.9980570610467311,-0.3067008084668079,-1.3688618005850806,-1.679262213856856,-4.073348134088452,-4.908097775248666,-3.0494180027892748,1.438333880820971,5.67685636439937,8.488366002555688,10.051042756447329,8.649463979911364,6.176389002075097,4.828610357610396,2.7246816974077492,0.9279560472201538,0.7876992507184205,3.9556395347077333,12.006501345393772,19.549239613599646,18.36123836110407,13.455560612501593,7.686469926306374,3.295068667617218,3.353418208048081,0.6030817895243646,2.2416650378465857,0.03351494020808741,0.732894085032287,4.942745842644585,-1.6207441307472668,-1.535898159329621
1086,-52054.35678535801,54.25771507574699,-17.157846438705175,0.1729422414503511,5.0236226527220245,0.13198258860844908,0.5344486522075484,0.5886641093230719,0.03371841980058046,-0.6427180621137067,-2.0506934237901344,-1.6710487690310356,-4.371524072053612,-5.106211468962398,-3.377682960749106,1.30131406764785,5.4847958607152165,7.798250836422671,9.395922978475117,8.286694342720521,5.96328995669571,4.332625425397254,2.4178394732815645,0.7028190167930131,0.8883957922114821,3.9074158320950474,12.356096055749049,19.943615287386947,18.785550082912142,13.638544289168111,7.441777524006891,3.2719111582864753,2.7887725308257205,0.75774217799741,2.2806100033370234,-0.2880853019867835,0.33458550505087736,4.920641164418288,-1.6170153448555447,-1.2478599588886272
1087,-52057.42622600575,53.83994232503586,-16.546200418851242,0.17432958834656692,5.081007133237224,0.6691728647119026,0.4047262387824919,0.12564504683155628,-0.2962431041886426,-1.1812002825301706,-1.3139219971523282,-1.8000663785445403,-4.3534246912007974,-4.886559365152788,-2.997806255050472,1.476015384324959,5.264706656174706,7.669816674877598,9.268210482092163,8.520092366822038,6.187746014716813,4.548180268982339,2.5379608260248414,0.540197971562907,0.7965746302859744,3.8421466827204487,11.971020970980454,19.956926090722515,18.964009790241892,13.66958891726516,7.755375912656111,3.3850587305218185,2.890427352152447,0.4525007648435313,1.7380374559747385,-0.295922083305732,0.6978212009664366,5.462826944227004,-1.219788952164377,-1.1538792766674848
1088,-52063.897831885406,54.50419193816458,-17.098436302952496,0.16954346767615763,5.047029773057913,-0.2178710855077432,0.23555521386109018,0.7462406643213607,0.10711374326285666,-0.7588503771205141,-0.9224142494676065,-1.428889506082512,-4.131515471483369,-5.254402650653172,-3.5173993202946514,1.2131505477089313,5.018199766291778,7.16287023489556,8.798316312086747,7.806422247953132,6.0904065672534635,4.420297027476137,2.198744048490881,0.7385413862531014,1.036860225136134,3.985040910623731,12.164459065513615,20.0882193419055,18.678800595244496,14.172575744889036,8.18782698684326,3.6044494558952196,3.138066396777882,0.6955695330664305,2.258397679883171,-0.07309469708028912,0.11906576062516767,5.228947128575505,-1.7154703327340295,-1.5368692760896412
1089,-52058.58928698963,54.8683203968562,-17.04692512964405,0.17708286224270875,5.09086595820674,0.12394508191770043,0.5425986985055091,-0.31682329350284066,-0.7184468539260104,-1.893407416131961,-2.1557189356136424,-1.775786145830782,-4.182499743339723,-5.263458792824676,-3.7608746519317404,0.7454091901041914,4.883106129321228,7.081665116367339,8.661958506163645,7.783619304837161,5.44174339274427,3.8055937442218974,1.7565623387808744,0.5610341783179542,0.7157559139418241,3.7490679682741286,11.978089392884351,19.60928638709766,18.73988978248279,13.406418648982829,7.42032280720663,3.3235080028796005,3.1344088176471914,0.6080038775723773,2.0115942379670053,-0.3467672802475012,0.02642940108232506,4.929803245114274,-1.7112284594755272,-0.9363074577119437
1090,-52055.82049528891,55.32143437162112,-17.712676156357386,0.18115725678064887,5.09339952516382,0.34003748469181855,0.8354082273920188,1.0293948099928063,0.08076610397936766,-0.7584100660053782,-1.734002822327951,-1.8489241707345034,-4.5509800351024925,-5.58364978186392,-3.9375117200037306,0.3685598369517463,4.114517456897178,6.805139667327312,8.261355050776242,7.0934586612329165,5.388544346845682,4.118485545402319,1.857134622982789,0.17381557509891932,0.2675741309567651,3.3269521649980813,11.753154040363738,19.50265760820309,18.576319176183446,13.587399435489884,8.051041978830115,3.403985899113398,3.138707762545714,0.8327829319052747,1.954044145939482,0.07530978968987868,0.43569318828128106,4.672199832586674,-1.653442926531033,-1.321090844519354
1091,-52063.31629021698,53.860404325655175,-15.845962611960495,0.16570186492792505,5.019160643310451,-0.0062309497079061915,0.6276301623467133,0.1336690032555869,-0.38935942893147246,-0.9728525245350037,-1.7339229925186246,-1.5717923700729122,-3.9167239752534098,-5.174669428929525,-3.482409305187505,1.4970221536558412,5.481502971700233,8.133187556301134,9.441843695190864,8.373832136666389,6.159720260948096,4.83231103283518,2.7319018509756092,0.6489155773075777,0.5441193763421981,3.7391778602067434,11.897052691735515,19.494779392214625,18.321870455682728,13.584090760473972,7.89401635469936,3.2982310476261776,3.1010619225153255,0.5182956677840119,1.708974584992245,0.10156410236422336,0.2982074967732498,5.57132464532992,-0.9918465797567054,-0.9296384658915214
1092,-52060.73383338696,54.28581957616778,-17.2126265179203,0.17086950225283737,5.045330511956937,-0.08485285261332605,0.4340094615100517,0.3790788404924911,0.10660266403673843,-1.106215068075803,-0.9673488735313787,-1.5684620020375826,-4.449154239080889,-5.2562630663727345,-3.4052755116872673,1.100973722257574,4.974763188310614,7.518833776892579,8.799017976528758,8.131012745122778,5.714047884984548,4.260932703964449,2.397821510125027,0.5704094056651852,0.7414187631498839,4.273562811968221,12.399611472628216,19.91962166161979,19.284035725625632,14.056438060653162,8.244030675045202,3.7713674454921846,3.2697918395769867,0.737982951286172,2.5457666244684094,-0.10081801074936414,0.3281298672302313,5.292527100547122,-1.6556189981716989,-1.4488236173792877
1093,-52060.14035319981,55.95173656884239,-17.859452335807948,0.16968722589570617,5.082467466038163,-0.09217050473236268,-0.1986993095949096,-0.49053985446851966,-0.822348060115763,-1.4674161673032953,-2.3501229860951454,-1.5618773833323631,-4.264785222638981,-5.40904110943226,-3.659589770156024,0.5935144553879272,4.8144879788840695,7.0785716933905976,8.372828901130287,7.663449897039414,5.875648905844135,4.485461834220214,2.1070972506840344,0.3320085044318094,0.26031136996923104,3.5781147037609897,12.043347488818926,19.598520595979124,18.663550289869722,13.781249857903939,8.137732639413633,3.5036194766646567,2.938922830734808,0.628506149515362,2.025173897550793,-0.12822758474843077,0.25074791690111425,5.211340498068034,-1.4726907250547316,-0.8531909520827079
1094,-52053.10660936797,54.79022029496897,-17.347163433578356,0.17215961240995958,5.074573953128741,0.5057276079580479,0.5359236540955015,0.36605908903072876,-0.1926358863372438,-0.38273792093624537,-1.9570051382330576,-1.8019535219854315,-4.597926273993043,-5.469376431742449,-3.698906392754821,0.7932941285835393,4.96408806485602,7.473704200840103,8.915054180157018,8.054005244740322,5.996629441115024,4.370616025840276,2.5047094056306163,0.4984685722440285,0.4361455849621077,3.911880546521364,12.046363446267264,19.74492298533756,18.473257281751092,13.483932865437088,7.426969637836534,3.2976981195766344,2.7537538308544947,0.5170827844391929,2.414072024363384,-0.28514957991700995,0.2734429916243709,4.8981180890603415,-1.411458082131211,-1.2188018824735796
1095,-52064.88374166112,55.74475625040143,-18.77110553342832,0.17848283228520523,5.050719674302323,-0.35216219927314657,0.722507099363251,0.45715849043839785,0.28231816395050097,-0.8143070428854343,-1.9199436177576787,-1.8215729446072337,-4.569749122497905,-5.523930145863711,-3.481031981841134,1.0666438580835476,4.888645864518067,7.461485603851083,8.942267281273153,7.956000627291339,5.539251444263359,4.093649775732073,2.0905778061162557,0.47113672295792086,0.6658406117804524,3.9841117320425545,12.28534986485292,19.845901550453288,18.526734670618243,13.77365684356597,8.097860889699586,3.567024025647076,3.0895261330810486,0.5517373207181351,1.756030735908937,-0.32568384626887803,0.8376808475482588,4.5313475109504635,-2.008396436622978,-1.902509245055276
1096,-52056.046950305456,54.41294308771617,-17.25621847151045,0.17345031638878305,5.04706176025825,-0.4280612680686068,0.3735589720328941,0.47301183244224637,0.04948241493279393,-0.6562174267649405,-1.2419878091046854,-1.7074395108093467,-4.373381764268598,-5.440208558680888,-3.572076347405215,1.1863877824351998,4.916785446668527,7.663633010026303,8.877457304167136,8.038626153209634,6.039036102922334,4.29652275172785,2.362508848358885,0.4134111750097475,0.6589084199827138,4.113704252328666,12.563397924775336,20.151019211698596,19.284064113085467,14.025122153632408,8.22804494509233,3.7273172972628785,3.4057206485736806,0.7545166024111869,2.361437035056145,-0.2012535558882631,0.2784752638289287,5.349118640777383,-1.5563849628887405,-1.4225089331144125
1097,-52060.38972873185,54.99979413824204,-17.043019083647724,0.18413300904666688,5.097770169264009,0.06312756098992976,0.48771083339541116,0.025265645663616804,-0.5922470863705291,-1.8503591001983277,-2.1668208763251045,-1.8789512815179337,-4.595100175390101,-5.3056666685766665,-3.5780221247006634,0.4153334813710311,4.816798460433872,7.413469402874489,8.998665339808946,7.898660223536291,5.815831503336136,4.223411807246369,2.313726188550931,0.664674533873015,0.7869432313175577,3.771959256627516,12.191575029364936,19.626025625762036,18.54589163012835,13.515347216636032,7.720060384396572,3.1639608588997366,3.009743391903299,0.5879912777559226,2.051109812952425,-0.4150465323524469,0.3964605292311296,4.487858189240069,-1.4348468335726432,-1.164441521775322
1098,-52060.73959916698,54.51087453272266,-17.074448397842453,0.1780853456363156,5.080728998935119,0.2908312092036318,1.169278852174053,1.2882165587318217,0.3129196920540598,-0.7577855539256162,-1.607523516441697,-1.734381338804109,-4.320507785163223,-5.199133381502174,-3.7366130108453746,0.7339314738666785,4.66601672739421,7.138615136095021,8.46586744332692,7.7167905274539965,5.488309890354451,4.218458170213829,1.9537580007664697,0.4841076511867493,0.34458982946043615,3.540132974862008,12.107324182200971,19.499419516008135,18.531912946936206,14.00125039970887,8.186148560022495,4.03568454232668,3.273059110162768,1.059076431271342,2.2472599996019396,0.002183939707144429,0.11629310858086235,5.389254869687077,-1.4334738361399333,-1.206395572256469
1099,-52067.75487605084,52.79045992319421,-15.45716505001658,0.1704387341161196,5.1093228007492435,0.9662403198065126,1.2468806105114183,0.4528592802138611,0.037337356416077105,-0.7585847185631026,-1.492626354744388,-1.5897297967634034,-4.257660405939811,-5.002152470923071,-3.506896968118465,0.7156642345599826,4.709491261158134,7.184259734295545,8.56752307699221,7.8538057117801765,5.702776522937823,4.421758373839287,1.9215245581840223,0.061914091172160124,0.20836680249326947,3.484245268480794,11.602111843681682,19.246299966590858,18.447381482382497,13.577308341395966,7.732428504513662,3.4099480582762216,3.069794105336192,0.9964886673847232,2.5471157070913204,0.18176698957678794,-0.12032396029776062,5.41289969130075,-1.1117581130013627,-0.46348636118830994
1100,-52058.417690667346,54.51155180289558,-17.38627793351925,0.18097242953201434,5.093478309273192,0.4849509584980485,0.5273678679498837,0.2265801992786125,0.13854107312411057,-1.3460723825016823,-2.4378713515857546,-1.8109585996079827,-4.185801137502245,-5.104088601373422,-3.6400574138232282,0.8981528685327305,4.889441548636274,7.324288845056632,8.917079796269142,7.985379828226391,6.034759913513204,4.612718409966499,2.618141313129681,1.1318103274823674,1.2400941640409742,4.121148801362427,12.540432783767036,20.43679959570838,19.37770334733762,14.31243916480832,8.731765492139388,3.8985363019369865,3.3832189549510754,0.894648023309716,2.014942197026716,-0.3937267198256725,-0.21502446496324434,5.242177300093634,-1.4569120492332708,-1.51184373362592
1101,-52065.12422656763,55.37233225352535,-17.483904298880983,0.17896725286508502,5.139112625509543,-0.015111111348310174,0.3505514365279483,0.22397430241473368,-0.037434419437387345,-1.3945365159174008,-2.2137086132202377,-1.8726737684504222,-4.566779065032247,-5.861607275579198,-4.07495961692461,1.2171850248466398,4.887461308851127,7.42001842756292,8.879219148848541,8.137440765122339,5.934195872416274,4.410619390140931,2.09229683187262,0.17057511181873317,0.2245472909070897,3.7215738473107827,11.690304602051695,19.486297262910526,18.386706044675535,13.67033721543552,7.796952067023496,3.368497730617756,2.7012001742341996,0.5185235270957568,2.3403265174914063,-0.29653769517662387,0.7449357089462292,4.731387990494382,-0.8138779136011454,-1.3455571485310682
1102,-52058.38673373282,54.48166205443436,-16.89120951031046,0.17020935406359242,5.1010837329923655,-0.04339421904364314,0.4963408804287838,0.10060497694485085,0.6824452179872915,-0.6868450484871299,-1.58992484862538,-1.772468514649664,-4.396818211424053,-5.621098179798845,-3.646319393276608,0.8598080876280261,4.797134770143686,7.385109437853786,8.612659742290623,7.693587224245083,5.552819007482241,4.161010175688797,1.8986216700442702,0.21479037874011098,0.20145128510990917,3.404756290214923,12.043109337395236,19.69729971401397,18.854652603207946,13.775452349372618,7.742771163473429,3.493672449461746,3.361198828462034,0.8566209401252465,1.4667807915886524,-0.3772516355716006,0.13161812952063656,4.594175280981356,-2.019070405812624,-1.1148939134785032
1103,-52065.03835872628,54.11286699345886,-16.50982295954277,0.16426414558344446,5.01344481905257,-0.05985311598761848,0.9929708057999218,1.0144123992348901,0.4017502943729473,-1.1703744973569592,-1.8879144999729827,-1.513785673368706,-3.9034179556853004,-4.83607879883818,-3.0999946623956323,1.4476290978755249,5.569794170062067,7.61132825831379,8.612324052146027,7.456679152347139,5.2571697382982725,3.9438401968425287,1.62513382246537,-0.2584579257331974,0.1616670858173295,3.6436796217019163,11.943970243419614,19.774313392807873,18.79242978030359,13.720158846452936,7.872398547025362,3.6974909698479292,3.355003780160921,0.6382557314487498,1.9743739504467621,-0.29181603017577645,0.24111514507394538,5.7562936403178675,-1.332856427391845,-1.0128140888875492
1104,-52058.70691872794,54.70618262993385,-17.18894233118747,0.1681138960687708,5.066201047313753,0.25003675068624404,0.43751668706530017,-0.4219978475919277,-0.12441290500705308,-0.8265830467445044,-1.6111136241419266,-1.4315667551481832,-3.787166045656123,-4.77786739639345,-2.901373249055508,1.8020384192598025,5.790271158178669,8.265628268909262,9.488597688876443,8.645923512273873,6.170266915880849,4.704271184096913,2.547878669939158,0.7151546750331365,0.5275275135714907,3.6125330132139335,11.704066681158157,19.179261852438614,18.24483437020357,13.391020391115307,7.3186909324486695,3.193917974948907,2.8260118036801827,0.6283351139945424,2.1689999883870383,0.17443270683937567,1.2025029789166417,5.062799486793824,-1.7181572701418997,-0.775900791656218
1105,-52060.03742575795,55.008549235943136,-17.3935306590256,0.1807250640209878,5.147852161209158,0.22326586030440346,0.9460286222813807,0.4103096804621158,-0.10749940230045617,-1.0971570054478603,-1.761624437029279,-1.8446152750746605,-4.4183584150530715,-5.2953204226326855,-3.5321804873259963,0.7736711734576643,5.162601383889194,7.741507815420072,9.147661040162008,7.99706745498333,5.950080352969874,4.173287674161861,2.2260638739700416,0.3790307646820204,0.4768722424398856,3.2141493313872034,11.720588587395673,19.386372142588762,18.629494429699253,13.631299689235831,7.614758943374582,2.8978234039101656,2.8522776096473907,0.4499347311955939,2.4043257355782117,-0.4219150145901457,0.7783399545418885,5.208001415647062,-1.3318094793623798,-1.258602271843491
1106,-52054.398522572046,54.67925507459773,-17.37165251057443,0.17466241818762016,5.043079968936085,0.6291762249147798,1.3265899486559454,1.0423174444277008,0.6701399799593561,-0.5932904401129983,-1.5094896442847603,-1.8388673902482326,-4.350803420902335,-5.462953485566029,-3.402342558471527,0.876276513815623,4.923480521080955,7.5234898554706175,8.874147937499744,7.890368148193171,6.079149336046643,4.5001431769062386,2.538625285720528,0.6435880788554975,0.652388487045084,3.735782791856573,11.741953995919117,19.552738359536193,18.385731316633244,13.657242908484081,7.628556872369127,3.3252701810963674,3.0236188537087223,0.5528584510560453,2.7073220142645447,-0.011288894862900786,0.44658396878157564,5.644086302737424,-1.4491629241789394,-1.4928741710498001
1107,-52066.097534575936,54.00819438542334,-16.622667342287116,0.16509024923230659,5.000627223976953,-0.11140716590929328,1.1380604135783023,1.0219244921911113,0.3415207069637738,-1.1537614752449281,-1.9200941267295517,-1.5197399919925332,-3.909215545988955,-4.832395056541708,-2.997072468649639,1.5483351403766994,5.55060913431685,7.577495891970889,8.554887739290072,7.453193192396448,5.207930657313653,3.8848669519966688,1.6141153427724078,-0.1573126797355202,0.13134936906167927,3.5532485487323227,11.957690212832516,19.76651287557392,18.85244972379795,13.633940930174713,7.862409567253818,3.7410054336438074,3.3009582569238627,0.598587999909341,1.9936111632580744,-0.24495838574448836,0.21576881838121487,5.84646493335103,-1.4116864905409965,-1.012151632577119
1108,-52056.783942491114,53.407180904102,-16.20027262697746,0.1726947875154118,5.0823712378007535,0.12164298284352582,0.9742257939029747,1.3300232287822986,0.48841560898804676,-0.8500833714579651,-1.6099697447909822,-1.704321867294062,-4.0568620307865295,-5.038808520175234,-3.295658278055532,1.2319978225966683,5.170003902022831,7.742834252326908,9.012739160307152,8.424263284415511,6.215824766962624,4.612983648049177,2.131304527055307,0.3250069221681649,0.3596264048574062,3.4683687033172412,11.4829028600385,19.128191334840864,18.31912018861012,13.331849870855761,7.168238753824405,3.1795586174542922,3.0095206857584036,0.6140976497621005,1.9860701679783335,-0.14742870000859157,0.48855293817932877,5.361869421999125,-1.6034632797378001,-0.6767965393473522
1109,-52056.68754290846,54.61543387797298,-17.197538555259182,0.18354340374823222,5.128582847545433,0.5067080540593485,0.7467867398849859,0.26551764874144257,-0.06454147148113884,-0.7866504502640884,-2.233447535114269,-1.613516116213612,-4.0731063653136,-4.9910196604094175,-3.394261627536731,1.5208201491876052,5.081203666026276,7.545357573994616,8.918066960523042,8.032203505671786,5.755822895051032,4.369674347701515,2.0681992041106465,0.2679373231403496,0.038124914767656656,3.490505252045261,11.82454933147541,19.834592654067343,18.493212954604537,13.684174499033995,7.714184791720579,3.4445154261407636,2.933562452261374,0.6585145375677879,1.9991871458951587,-0.7031868662749587,0.30887285405019194,5.224627303743703,-1.6077930418318822,-0.9326641514397666
