lp__,overall_mean,yearly_trend,theta,mu_v,theta_v,sigma_v,mu_jump,sigma_jump,day_coef_raw.1,day_coef_raw.2,day_coef_raw.3,day_coef_raw.4,day_coef_raw.5,day_coef_raw.6,hour_coef_raw.1,hour_coef_raw.2,hour_coef_raw.3,hour_coef_raw.4,hour_coef_raw.5,hour_coef_raw.6,hour_coef_raw.7,hour_coef_raw.8,hour_coef_raw.9,hour_coef_raw.10,hour_coef_raw.11,hour_coef_raw.12,hour_coef_raw.13,hour_coef_raw.14,hour_coef_raw.15,hour_coef_raw.16,hour_coef_raw.17,hour_coef_raw.18,hour_coef_raw.19,hour_coef_raw.20,hour_coef_raw.21,hour_coef_raw.22,hour_coef_raw.23,fourier_coef.1.1,fourier_coef.1.2,fourier_coef.1.3,fourier_coef.2.1,fourier_coef.2.2,fourier_coef.2.3
-58989.52095057775,51.25901004222643,-13.970501018913296,0.1296608811367477,1.4698036881536642,0.2764282240005146,0.640879144022333,-0.0693878674398715,0.0672223234688878,0.3154486444231928,0.8102184043745906,0.3041150189362531,0.0378382038112406,-1.0173295502887654,-1.3458978816269282,-1.4537428950420643,-3.2303836069354728,-4.01515048904498,-2.7518564463896595,1.2496042110878176,4.5037907758943945,6.450360150995769,7.009362009552537,5.750196921015664,4.041958502777322,2.484274591991937,0.7217583514271199,-0.5884436735637629,-0.4402654673403947,3.1262431099380734,9.206517026525006,14.243888765722565,13.355053749761243,10.5091983238792,7.281524520253968,3.6889890113765738,3.385802854807327,0.6753857294470451,1.9094840053848037,-1.877390940826049,-0.1735220462469023,4.638066828886217,-2.219623493348811,-1.298857587835471
-59071.47359451507,50.10662884503576,-13.73326904633086,0.1326811139227977,1.4805860258358383,0.2694639355668735,0.629644624917608,-0.0374016731361941,0.0705117641653821,0.3720905147820655,0.9728043986546574,0.3609331138362904,0.4818644286021548,-0.8687882312842372,-0.8660605229117286,-0.9470340518498208,-2.835028879203139,-3.4689357418216917,-2.430057704632963,1.6647990951480072,5.116887396876809,7.011759898331304,7.605995745125789,6.4363105862210865,4.900819847740096,3.4197092283401433,1.6417885747671022,0.1818315225263321,0.070078030469627,3.450618553469943,9.422969055512002,14.508819148229485,13.48667425154909,10.735693259374186,7.219850551177099,3.47574714431982,3.026252313087442,0.595936353174245,1.1046818982146571,-1.2074386442534573,-0.3632105424468482,4.366534949504403,-1.8122534527698555,-1.6295802546389944
-59102.51798841571,50.87544413611672,-13.677461865009684,0.1365969798348673,1.46746517668775,0.3104741347399755,0.667034241810701,-0.0522783989540018,0.068579447788627,0.1085419857246962,0.2322953902002275,-0.0032359527451168,-0.2195223077804422,-1.1503613913809223,-1.4134969844931744,-1.3571022071584302,-3.0486483442418755,-3.8682231025580274,-2.9526970020162504,1.4069757856076317,4.64942415186651,6.546812746715243,7.111907104580987,6.015365573736005,4.437187510864132,3.135988735126669,1.0924798768668649,-0.1747404127191957,0.0206055443940511,3.33958483379132,9.093271840272696,14.15350648459614,13.205140378737296,10.270936572228091,7.113223007893385,3.751219465324583,3.248423399577392,0.6546904478334293,1.8947016061613524,-1.422200852470126,0.0205450650586926,4.333445772574214,-1.945050120777009,-1.6939846588725485
-59213.147615790505,50.67687986676374,-13.63616776696818,0.1360597436360514,1.471919113167347,0.2885108617996461,0.6275377699688297,-0.059180742603281,0.0755624762965218,-0.2331529868375058,0.1208239775814289,0.3735324064896198,0.085781678248423,-1.1741472390773642,-1.7218898143393615,-1.3665738050420002,-3.229396266309332,-3.9550446562848336,-2.909595544597092,1.3733245191277137,4.986498983702045,6.754176835166045,7.40773072577787,6.062864995408811,4.336323552474052,3.0513077942081313,1.1794001483619758,-0.3012268293810046,-0.3505099774447042,3.195442864747111,9.330358357343174,14.078758823131984,12.936933992543906,10.424423769016848,7.106915968530623,3.677936351732648,3.5438641497438788,0.6490110965232615,1.315931961539257,-1.3617792933815691,0.0466312123917431,4.106053395544162,-1.981255843270172,-1.7824753889118368
-59067.92945460406,50.07953251508723,-13.713135121463626,0.134437920764803,1.4415312851546174,0.2910674321433423,0.6485708366406232,-0.0446940086739506,0.0735218021469455,0.0554915347520715,0.5249054475306866,0.4353325577678568,0.1272763843279858,-1.228427594035163,-1.210819618335923,-1.4483205285078635,-3.2768826700305302,-3.709907999153358,-2.531460744547841,1.845583270287968,5.295442368516118,7.282595957304005,7.921547174843322,6.974990817309973,5.043919446401649,3.4777418139852605,1.6432351741516409,0.2998006154023793,0.0821123659300288,3.4990780321661874,9.40064159055041,14.762370035033197,13.914273648596074,10.987675811388431,7.500640508864099,3.8502034917855337,3.597688020296959,0.8496592159721356,1.7509246006265722,-1.9516927670950597,0.8368414258322008,4.031182319329734,-2.2899139502771417,-1.685188505953699
-58934.9358754918,50.91747996618232,-13.663757621280382,0.1318598202411257,1.4694325244847164,0.2992667928464612,0.661587461991308,-0.0409195007753546,0.0754107509378973,0.1338177378725601,0.4315029336188762,0.3124940551157973,0.0249740261741894,-1.1971063164072009,-1.3442940876643792,-1.1834286801160774,-2.975644494054394,-3.5715111238384867,-2.762122604177253,1.348694791636876,4.7072385800134615,6.709814274640894,7.221209755273004,6.0776693883680615,4.475607148220627,3.1529842310085345,1.1708524728192728,-0.0012329753430382,-0.0194865830073955,3.182946164213707,9.121253710039053,14.375174139695607,13.521350094715586,10.706148757781174,7.242895236292356,3.4612658897894684,3.0945849097800866,0.6866880896342856,1.442201919202489,-1.2460280578216725,0.2452173459651608,4.6112033828808965,-2.0199706045101857,-1.7941370567328496
-59163.04697624541,50.581678342409006,-13.567356822805223,0.1353937605696878,1.4696195338238751,0.2941608016841051,0.6234297075220434,-0.0606485320179656,0.0715716553782895,-0.123573437701449,0.1742585983151435,0.3663970305780273,0.0800765995468977,-1.2563510612494977,-1.7416845005165498,-1.3741330135031629,-3.224715724592524,-4.006281300249567,-2.9628862857807414,1.3132468442731686,5.011058575451895,6.75262168339317,7.431890773937114,6.07628585663463,4.336556034874764,2.995124692202986,1.2032410715298694,-0.2563168915058238,-0.3291011374520045,3.2152934500646375,9.241835019502387,14.075023198947193,12.931559110052842,10.424541782669229,7.052142433643506,3.607822552883713,3.583074576474966,0.6655681254334418,1.3345427602752162,-1.3814559017078147,0.0775468995852252,3.981519684838244,-1.9842396983373267,-1.7872412248213865
-59230.2609902584,50.91291114967153,-14.265221421142051,0.1352177302812625,1.4568601596592716,0.2802006989852066,0.6269104968333471,-0.0726628627188856,0.0711107864759359,-0.1682858201451216,0.6131338145982944,0.3337873134417584,-0.0951738298947097,-1.1257745966463473,-1.1893987426187045,-1.3562651934486971,-3.160592443656439,-3.7648066080181,-2.686169155506355,1.5253618428783648,5.203970574025995,7.219439373597261,7.789008476856635,6.65682849278944,4.693456061862212,3.232194836997179,1.4369689866617474,0.0588978069689357,0.1722084935112634,3.887891217550637,9.843191694342236,14.780390452230325,13.681246397912671,10.83078710846501,7.287791299653921,3.645386277169435,3.2828325380062724,0.6626464690693743,1.7986871067884604,-1.6455211358557955,-0.1201844405281628,4.278224302477228,-1.7418765979753772,-1.9368334447415
-58943.4851741565,50.34798386599466,-13.801260582134658,0.1303962565530097,1.4311836154673958,0.2999108626206044,0.6705113938384352,-0.0790544003500601,0.0853533510794405,0.2419802808955134,0.570530939085807,0.6555338516319358,0.2923271023200984,-1.2136247907836393,-1.6303901137038714,-1.2770554616431355,-2.948261143900018,-3.404990371980296,-2.4920127207981513,1.5358228052916325,4.794949736696706,6.755573363437375,7.28067156219824,6.097311365646426,4.463545904803334,3.0026423738258012,1.286368400245272,0.047165310060599,0.0172883135508713,3.3808276627012788,9.151014538597886,14.38458656054016,13.20305190881769,10.400893050584678,7.253261968880803,3.6641252110616462,2.9472060333122987,0.6613014227110173,1.282830120881964,-1.55988625396738,-0.1036866886872215,4.142152272188537,-2.3240717095035666,-1.5778183109542925
-59126.018748762195,50.07378485767219,-13.88126934301797,0.1277265159968834,1.4492129709990862,0.2801345065116584,0.6250539094948411,-0.037967929889412,0.0781636602304264,0.5938182047454115,0.9027809071849804,0.7898561633056198,0.59729355751109,-0.1910956463130734,-0.91293149523453,-1.2748887737209138,-2.9226665018949394,-3.500825932431886,-2.2892293882356767,1.6267586718490168,4.941774338323206,7.041089443552164,7.426209999976328,6.2288708125201735,4.49915368401465,2.9882432327093764,1.2816840756397567,-0.0763128843538224,-0.0491237690877448,3.180261719085442,9.098436167252984,14.25395406631428,13.62375988158074,10.675331330893322,7.223304272503302,3.4925422014592473,3.153881986156359,0.6963255595576351,1.7533833713836255,-1.3761327762059024,0.1549413316189137,4.179381270689095,-1.6054740234394125,-1.9523485734965365
