utc_timestamp,GB_GBN_price_day_ahead,GB_GBN_solar_generation_actual,GB_GBN_wind_generation_actual,GB_GBN_load_actual_entsoe_transparency,GB_GBN_load_forecast_entsoe_transparency,log1p_solar_generation,solar_generation_filled,log1p_solar_generation_filled,log1p_wind_generation,log1p_wind_generation_lag1,wind_generation_filled,log1p_wind_generation_filled,log1p_load_forecast,load_forecast_filled,log1p_load_forecast_filled,log1p_price_day_ahead,price_day_ahead_filled,log1p_price_day_ahead_filled,is_saturday,is_sunday
2020-04-19 20:00:00+00:00,20.0,1.0,8382.0,29574.0,26290.0,0.6931471805599453,1.0,0.6931471805599453,9.033961124637855,9.006386515055114,8382.0,9.033961124637855,10.17698195427706,26290.0,10.17698195427706,3.044522437723423,20.0,3.044522437723423,0,1
2020-04-19 21:00:00+00:00,9.13,0.0,8418.0,26672.0,24082.0,0.0,0.0,0.0,9.038246335337664,9.033961124637855,8418.0,9.038246335337664,10.089261476380337,24082.0,10.089261476380337,2.315501318260592,9.13,2.315501318260592,0,1
2020-04-19 22:00:00+00:00,3.94,1.0,8371.0,23141.0,21537.0,0.6931471805599453,1.0,0.6931471805599453,9.03264808356589,9.038246335337664,8371.0,9.03264808356589,9.977574095888826,21537.0,9.977574095888826,1.597365331199831,3.94,1.597365331199831,0,1
2020-04-19 23:00:00+00:00,3.72,0.0,8316.0,19894.0,20116.0,0.0,0.0,0.0,9.026056891868688,9.03264808356589,8316.0,9.026056891868688,9.909320507728571,20116.0,9.909320507728571,1.551808799597464,3.72,1.551808799597464,0,1
2020-04-20 00:00:00+00:00,3.14,0.0,8349.0,19733.0,20926.0,0.0,0.0,0.0,9.0300168178449,9.026056891868688,8349.0,9.0300168178449,9.94879547024067,20926.0,9.94879547024067,1.420695787837223,3.14,1.420695787837223,0,0
2020-04-20 01:00:00+00:00,0.59,0.0,8217.0,19662.0,20768.0,0.0,0.0,0.0,9.014082149443356,9.0300168178449,8217.0,9.014082149443356,9.941216769346136,20768.0,9.941216769346136,0.4637340162321401,0.59,0.4637340162321401,0,0
2020-04-20 02:00:00+00:00,0.03,0.0,7740.0,18782.0,20544.0,0.0,0.0,0.0,8.954286157204713,9.014082149443356,7740.0,8.954286157204713,9.93037288131751,20544.0,9.93037288131751,0.0295588022415444,0.03,0.0295588022415444,0,0
2020-04-20 03:00:00+00:00,4.05,0.0,7557.0,17869.0,20249.0,0.0,0.0,0.0,8.930361883909434,8.954286157204713,7557.0,8.930361883909434,9.915910072534686,20249.0,9.915910072534686,1.6193882432872684,4.05,1.6193882432872684,0,0
2020-04-20 04:00:00+00:00,8.15,0.0,7810.0,18981.0,20424.0,0.0,0.0,0.0,8.963288275610298,8.930361883909434,7810.0,8.963288275610298,9.924514919728203,20424.0,9.924514919728203,2.21375387928743,8.15,2.21375387928743,0,0
2020-04-20 05:00:00+00:00,15.26,258.0,8418.0,21732.0,21987.0,5.556828061699537,258.0,5.556828061699537,9.038246335337664,8.963288275610298,8418.0,9.038246335337664,9.998252128980551,21987.0,9.998252128980551,2.7887081041196646,15.26,2.7887081041196646,0,0
2020-04-20 06:00:00+00:00,25.28,1440.0,8663.0,25801.0,24284.0,7.273092595999522,1440.0,7.273092595999522,9.066931788680826,9.038246335337664,8663.0,9.066931788680826,10.097614154779846,24284.0,10.097614154779846,3.26880819361641,25.28,3.26880819361641,0,0
